form,item,perfmat_idx,token,punct,pause_min,pause_max,pause_1q,pause_3q,pause_med,pause_mean,pause_sstd,f0ratio_before_min,f0ratio_before_max,f0ratio_before_1q,f0ratio_before_3q,f0ratio_before_med,f0ratio_before_mean,f0ratio_before_sstd,f0ratio_after_min,f0ratio_after_max,f0ratio_after_1q,f0ratio_after_3q,f0ratio_after_med,f0ratio_after_mean,f0ratio_after_sstd
Grade1Winter,1703,5,here,!,6,78,15.0,48.0,36.0,37.666666666666664,25.32785028382788,0.7720512485671589,1.5037255468030417,1.015522778218921,1.3181782447112633,1.1847125423484284,1.1643170045593032,0.21976124061837637,0.7766224840172792,1.369987739795183,0.878831806256943,1.1700013111315068,1.0167812373635259,1.0455837205397653,0.21233379128963767
Grade1Winter,1703,23,beach,.,33,84,39.0,63.0,42.0,52.333333333333336,17.944358444926362,0.8578862503664615,1.1422424903340935,0.9566490310307929,1.066891390400792,1.0016498927569708,1.0088507729928131,0.08420644373352788,0.7617148309169238,1.1304990709481562,0.8347849930642925,0.9542390249164059,0.9006798159840566,0.9019994798703144,0.11008621147083368
Grade1Winter,1703,35,snack,!,0,54,0.0,15.0,6.0,11.666666666666666,17.19738352191984,0.9017348856706285,1.1125620099215872,0.9424966502903085,1.0403275538154855,1.010650351234988,0.9990845837411348,0.07396191417795715,0.9014689763947926,1.0947502846261565,0.9422466227199952,1.0328924114304356,1.0120416844853592,0.9973763728501951,0.06689534066021245
Grade1Winter,1703,39,mom,.,30,96,39.0,66.0,45.0,52.666666666666664,22.5055548698538,0.586454035165979,1.6534317714994395,1.3450584643539005,1.557557577537561,1.5143923766125804,1.3755290546882812,0.3408542699239092,0.9507206459402351,1.2839111548233748,1.0071925779207231,1.065644206752543,1.0430792465350829,1.0637019904936869,0.09861769702548809
Grade1Winter,1703,47,snacks,.,21,81,39.0,54.0,39.0,46.333333333333336,17.5,0.7546661225032153,1.0618421755623226,0.94699770061414,1.043736059306084,1.0163471987791628,0.9731314309822907,0.10278030688622085,0.7046129511266062,1.0579967653866695,0.7978000756266204,0.9248985959438376,0.9149790992747519,0.883669158635592,0.10377886044334468
Grade1Winter,1703,59,hats,!,0,87,24.0,81.0,69.0,51.0,35.46477125261067,0.8116540676019823,1.3971329261018903,0.9465681472372179,1.0236270534057323,1.0058123228147693,1.0109207497662163,0.162966242825803,0.9983388672998205,1.492981007431875,1.068546226967496,1.2169497101032118,1.1391855300907723,1.17786970357149,0.16693901810061185
Grade1Winter,1703,67,hats,.,30,99,45.0,51.0,51.0,55.333333333333336,20.074859899884732,0.8285556982932646,1.7232609959310212,0.8817533129459733,1.0385211687537268,1.0011410902933706,1.069101971399121,0.27948599562077436,0.7735766678309467,1.0460111218051542,0.8736619820869439,0.9718192833650685,0.9494303436343889,0.9182229517004399,0.091101022527054
Grade1Winter,1703,79,umbrella,!,12,102,30.0,45.0,39.0,44.666666666666664,29.75315109362368,0.8451493758729052,1.036807356755482,0.9197051353527843,0.9660446376504268,0.9565433313741842,0.9454148730565068,0.061932999395708295,0.5789347488033083,1.162551415797317,0.7423005371961291,0.8673232048300095,0.8192622191098023,0.8531575772132415,0.19288614040049307
Grade1Winter,1703,83,umbrella,?,9,84,12.0,42.0,30.0,33.0,25.411611519146124,0.9995265553869507,1.8687140756223284,1.0269359751407565,1.2577256317689531,1.184013291937517,1.2349798051300793,0.2948205880856203,0.7955330270869632,2.2015598001214216,0.9081636932471083,1.0119154676258997,0.9360259286960859,1.0747643073149515,0.4285324937670464
Grade1Winter,1703,91,sunny,",",0,36,0.0,12.0,3.0,9.0,13.5,0.9018752529567838,1.2935680704211254,0.965985473902648,1.0225600784698379,1.0080547945205478,1.025906355792587,0.10950357644477504,0.5557199356529193,1.176712188503923,0.8600786524674601,1.02614773970036,0.9111425565110123,0.9120064170741189,0.1915385725134351
Grade1Winter,1703,95,danny,.,30,96,39.0,69.0,51.0,55.666666666666664,21.691011963483863,1.2894103034884976,2.0446829919452294,1.3792637686673646,1.5762213579408915,1.5327605493014742,1.5641409776797977,0.24536056604089318,0.7508577734098864,1.1283784077332466,0.9060295668798206,1.0308764296637731,0.9652276197944611,0.9589792323296924,0.11906536568199186
Grade1Winter,1703,103,door,.,6,63,12.0,42.0,42.0,32.333333333333336,20.82666559965853,0.9211454164284351,1.1994610550567228,0.9710903363479325,1.082302140231813,1.0594449246134643,1.047855777566602,0.09101257939087598,0.9089331613008099,1.5325144841434322,1.1554515085823942,1.3848725471158434,1.3064995482572248,1.2592357572494304,0.19060684868310573
Grade1Winter,1703,105,oh,",",0,0,0.0,0.0,0.0,0.0,0.0,0.6375506144775166,1.9295967597831911,1.0748864909487585,1.512712343214434,1.2776908125111288,1.309811301096016,0.4158800184142709,1.0467149561314024,2.0603907926393132,1.2125921299696276,1.5791729746600969,1.2732393815601724,1.3870785136921688,0.3230427682957859
Grade1Winter,1703,107,no,!,0,33,0.0,6.0,0.0,7.333333333333333,13.086252328302402,0.48011782032400585,1.1488202496605036,0.5089755692330926,0.704833505169003,0.5686665057138257,0.6457741124208475,0.20900906048144888,0.6258730203451697,1.0404091282646997,0.7871502262525861,0.9744295500085428,0.8529797437943022,0.8559266998077324,0.13269750806158354
Grade1Winter,1703,111,pat,.,0,63,0.0,27.0,15.0,19.0,21.633307652783937,1.0467149561314024,2.0603907926393132,1.2125921299696276,1.5791729746600969,1.2732393815601724,1.3870785136921688,0.3230427682957859,0.8477999781635549,1.3127058588681504,1.0408777969018932,1.196657125884323,1.12287366063321,1.1138941397630242,0.14891645611567864
Grade1Winter,1703,117,raining,!,15,99,30.0,63.0,33.0,47.666666666666664,29.06458325866724,0.8477999781635549,1.3127058588681504,1.0408777969018932,1.196657125884323,1.12287366063321,1.1138941397630242,0.14891645611567864,0.8705464100780579,1.3345718114264833,0.8941697036282757,1.153286081724335,1.0373495633037617,1.058265877192967,0.18272710648812865
Grade1Winter,2001,9,day,.,21,57,27.0,45.0,36.0,36.666666666666664,12.072696467649637,0.7694530220127493,1.05398137542951,0.8296317234695522,0.9442781233084035,0.8916159340395955,0.8945493448100881,0.09828471036114005,0.8386366523181141,1.27428518323472,0.9826312254102294,1.1432560137457053,1.1064304478051654,1.087168705119343,0.13855670250114338
Grade1Winter,2001,23,kite,.,27,78,36.0,57.0,48.0,47.666666666666664,16.867127793433,0.8183036088085075,1.1274920543195608,0.8515643051897038,1.045215382063517,0.950579794872377,0.955823986091857,0.1115189653685097,0.975886189899944,1.507938359146607,1.0743121922965533,1.184323790372369,1.1613419093870159,1.156741070607116,0.15189302023862344
Grade1Winter,2001,43,tail,.,48,102,48.0,72.0,57.0,63.666666666666664,19.487175269905077,0.754961788525151,1.1695186568553235,0.8817540301719679,0.982865440464666,0.906864745735042,0.9387671380046757,0.12013635547038772,0.7869395578068317,1.556469878809271,0.8184546652156482,0.9707126955421466,0.9000658076233389,0.9540506430532317,0.23593972048605671
Grade1Winter,2001,61,birthday,.,30,93,39.0,63.0,45.0,52.333333333333336,19.56399754651385,0.9093332034009797,1.0863611681658285,0.982217655891883,1.0469553217181302,1.0112882378285224,1.0072376085044854,0.0590423814865562,0.9204642964818291,1.1823621873535008,0.9811543360094611,1.1152375785812296,1.0612326082316186,1.0475363408146265,0.09486145592880074
Grade1Winter,2001,73,field,.,24,48,30.0,45.0,39.0,38.0,8.48528137423857,0.7622515726905774,1.0896760600474058,0.9966251845602194,1.0350291322879601,1.0064686856806822,0.9877738936170898,0.09793761122486504,0.8064848731515397,1.0615472691881993,0.9021321262218722,0.9380606243402199,0.9350470867718568,0.925144240048928,0.08356933132658886
Grade1Winter,2001,91,kite,.,27,66,33.0,54.0,45.0,44.0,13.24764129949177,0.8783170548459803,1.0421704226714383,0.9230402036703087,1.0007798705120663,0.9690710745799589,0.9644477878807012,0.055918643466672975,0.8356698227151025,1.64373615835978,0.9695656912429839,1.2737579221367132,1.0490104644178175,1.1232094830436385,0.2563621031841162
Grade1Winter,2001,99,fly,.,36,102,48.0,84.0,57.0,63.333333333333336,21.965882636488796,0.7656593406593407,1.1580770107085896,0.8250881856679184,0.9770193050193051,0.9218184623152227,0.9359538785065621,0.1381646110097171,0.8069013899241458,1.1683309071058137,0.9598904838510081,1.0473126187411905,1.0033643848585774,1.000737993862425,0.10529431790165064
Grade1Winter,2001,121,high,.,42,81,57.0,78.0,66.0,65.0,13.332291625973383,0.7931909566332823,1.109426479456769,0.9517377219644857,1.0339321066728775,0.9740749313845443,0.9830895862209685,0.08841686560085153,0.7368234836989547,1.1051628845754817,0.8749920822156869,0.9955616871880858,0.9631272213778824,0.9260181076161464,0.12302274559988133
Grade2Fall,2203,7,camp,.,6,69,18.75,36.75,24.0,29.1,18.00277756347614,0.9510178229358853,1.309080892919873,1.031260433113096,1.182897680874584,1.0686343178718947,1.1056887631990946,0.11561364820769515,0.9787234042553188,1.3401536674457328,1.0482119682821667,1.2704348425484553,1.1011538259837668,1.148715092860177,0.13518396668718743
Grade2Fall,2203,15,summer,.,33,81,40.5,70.5,52.5,55.5,17.7341478509682,0.6080761113309592,1.4210951816319934,0.8930726124396264,1.0875203527739556,0.9712219116725931,0.9906089713646503,0.21594591288002177,0.602849245162662,1.541570539328777,0.688072310466917,0.9297309039157293,0.7884200976706173,0.8570558431502036,0.27045720868919537
Grade2Fall,2203,39,ideas,.,33,81,42.0,54.75,46.5,50.4,14.683323874382122,0.8095062533677435,1.2367851693274727,1.0124413197337017,1.166501707474322,1.0401807554441538,1.0671337450396163,0.12823379075370617,1.079622686863439,1.5847969025926085,1.1683652806590512,1.3443092364571756,1.2082842226987607,1.282100244847925,0.17579210020137945
Grade2Fall,2203,43,year,",",0,30,0.0,8.25,0.0,6.6,10.658330075579382,0.45144065356549773,0.9111273907766115,0.620329394788117,0.7616255543239054,0.7077909751666989,0.6925950483214574,0.14998562604878377,0.580114808003121,1.3704858979082233,0.878578030465134,1.0725938745463672,0.9875231590293447,0.9852619279404818,0.22469870709869347
Grade2Fall,2203,61,lake,.,33,102,51.75,77.25,67.5,65.4,20.871032557111302,0.9295872670055675,1.2085373964568598,1.024773277181369,1.1376488945509187,1.059656704203354,1.0749677294258542,0.08455159197411001,0.6119523694806759,1.083177918687057,0.753891716131444,0.9338375309029294,0.8309047040401534,0.8528835896861864,0.15041192641512124
Grade2Fall,2203,67,way,",",0,24,0.0,7.5,1.5,6.0,9.16515138991168,0.6119523694806759,1.083177918687057,0.753891716131444,0.9338375309029294,0.8309047040401534,0.8528835896861864,0.15041192641512124,0.8721434009273995,1.1543158532732392,0.9587404427738762,1.028756799610905,1.014836331021895,1.001462738611501,0.08529280047427366
Grade2Fall,2203,85,field,.,39,66,45.0,65.25,57.0,55.2,10.69579356569675,0.5968466002408845,1.0541436464088398,0.9247980507014203,0.9937435125987213,0.965891012498989,0.9296766171451472,0.13259312644233176,0.972050167626535,1.6249933011933513,1.1620155454456982,1.4356422268907296,1.3207613649258216,1.3025581392547894,0.19716491908425832
Grade2Fall,2203,89,froze,.,15,87,37.5,56.25,42.0,47.1,19.4961534667739,0.649363410873272,1.441434957081291,0.8458872058921176,1.002108753094166,0.9323052504172002,0.9586967608706235,0.20935342331446774,0.7548010875099674,1.1307526548329594,0.8508623371785268,0.9921113814659732,0.9272379304138857,0.9183924270913835,0.11654583409652187
Grade2Fall,2203,101,foxes,.,15,66,31.5,45.0,42.0,40.5,14.64581851587681,0.8048048048048049,1.0514082751744769,0.9798488003713683,1.0363833711382826,0.9936238877597641,0.9887793483493452,0.07080737942180262,0.583671244079463,1.4318035796236803,0.8715836026135639,1.269523483853267,1.1000522437513256,1.065309187007318,0.2712706812429578
Grade2Fall,2203,119,him,.,48,129,54.0,94.5,73.5,78.3,28.476305940202288,0.9068570906225923,1.753187376872468,0.9502166234637955,1.1594479808221885,1.0733523066919637,1.1158205520056002,0.24761937406893003,0.6089165710539255,1.2110726148207538,0.9489318284872497,1.1193374477594096,1.0686887360637014,0.9960886965500604,0.2002485541735141
Grade2Fall,2203,129,lake,",",0,102,1.5,13.5,7.5,17.1,30.758738595722683,0.711187747411364,1.2012299711333312,0.7920239014077879,1.1037488055526308,0.8832385499919546,0.9402877396744636,0.17898931978295476,0.7218684915203808,1.1289028431885575,0.7852248208603756,1.0434822246239572,0.9179070029439185,0.9232775675637596,0.15107048044149676
Grade2Fall,2203,137,camp,.,30,99,33.75,68.25,49.5,55.2,25.50294100687213,0.8794727942977661,1.599766325826485,0.8955395455622683,1.0471273067908176,0.9542481747756609,1.023762036145915,0.2155509784432216,0.6859247997193145,1.0170564040613226,0.8101857885432335,0.9229162373617052,0.8558045962903613,0.8532584642553914,0.10043762697777307
Grade2Fall,2203,149,clear,",",0,54,1.5,12.0,7.5,13.8,18.17690842800282,0.6218716820870618,1.0143190131248654,0.6506263544449995,0.7949448549209575,0.7370331337216225,0.7637314085655079,0.1457336267666004,0.8150371017023132,1.2823212877487598,0.8845335582549677,1.0370095940363142,0.9584460429082983,0.9891659007607609,0.14453173057636262
Grade2Fall,2401,7,day,.,24,66,31.5,49.5,39.0,41.1,13.860014430006919,1.141754418662442,1.532771392081737,1.1605034535155647,1.400842580279281,1.3665022677479826,1.3114787039404028,0.14454692590249243,1.018215838840198,1.5573983149331776,1.2481949738094134,1.3941420143637322,1.28584481133529,1.3185434157649218,0.1542464669403212
Grade2Fall,2401,33,room,.,36,66,48.0,58.5,52.5,52.2,9.2951600308978,0.8002647215388378,1.2533205943663481,0.934218865846332,1.0486107929589978,0.9998406390568086,0.9987261716545298,0.12265445958440643,0.7734399528413715,1.5980507553323076,0.8966264909005364,1.048332948891825,0.9810283542657452,1.013661236370624,0.22594048565233804
Grade2Fall,2401,49,them,.,48,111,62.25,87.0,73.5,76.2,22.45885126180767,0.688076505697233,1.4963654852924562,0.9540981224724521,1.336758106179089,1.1096775131936938,1.1348720902304903,0.26016846002129035,0.8793848874914021,1.642222222222222,1.2621254277176965,1.5299807721690133,1.4302394988983087,1.3549277759285872,0.25531097682218384
Grade2Fall,2401,77,school,.,21,105,52.5,75.75,61.5,60.6,25.171412356083636,0.8504652010774315,1.1511542321846773,0.9318690005241383,1.052336948080174,0.9864391699566586,0.9869687695695155,0.09508979142959126,0.7638730675345812,1.2599934178881553,0.9512779538107216,1.1833489341696632,1.0572539285179243,1.0427864113024887,0.1752134556046381
Grade2Fall,2401,99,bus,.,48,180,70.5,88.5,76.5,85.8,36.502054736685714,0.756437081002605,1.038466352371813,0.7872036262731218,0.9985520562837569,0.8972247267423714,0.896050578729867,0.1151879214365691,0.8017805959872538,1.1654629084066677,0.9761324166732273,1.1130589608214976,1.0140758374125576,1.0199310568676643,0.11058211886533303
Grade2Fall,2401,135,projects,.,33,93,39.0,68.25,55.5,56.1,19.598469327985796,0.6717600452744764,1.1834435096153852,0.6906630224066688,0.9896863627651387,0.8064300022988533,0.8477333342606629,0.18332406713142907,1.0010041596359605,1.5248937178515964,1.0434877411798222,1.3208556275609726,1.2086855133164378,1.216610510240336,0.19009401524205724
Grade2Fall,350,15,moon,?,30,126,33.75,48.0,37.5,48.3,28.686233632179743,0.9192566614262103,1.2835504392608301,0.985369478250119,1.1366639847328028,1.0992917313404824,1.0815348182772835,0.11449645592722459,0.9479868292306634,1.5099010724083473,1.0519473089030442,1.2547696167757414,1.1306774813460605,1.16701923104891,0.1640430331221626
Grade2Fall,350,25,something,.,24,114,37.5,61.5,52.5,56.1,26.345777650318087,0.8752640275881887,1.724115759761845,1.0495663930536292,1.1717985765304848,1.1148617779884786,1.1483300538308412,0.22266624478200245,0.6935658494113489,1.0463699796970898,0.7194088740227682,0.8206379533842552,0.7730333838383914,0.8075538411472548,0.12213189482145556
Grade2Fall,350,47,america,.,12,87,39.75,57.0,51.0,48.6,19.98999749874922,0.8997360961782811,1.3269060283687946,0.9838062550927622,1.086450413345469,1.0375316893968856,1.052176100658528,0.12393212134086862,0.617085550427062,1.0166104861308536,0.7882832984564778,0.9210971900485427,0.8592074931348667,0.8530142257552363,0.1207038094576502
Grade2Fall,350,51,japan,",",0,69,0.75,23.25,16.5,17.4,20.774984957876626,0.7633457244901962,1.9039899517012988,0.8162075622144246,1.0475106640950675,0.9525182153406622,1.018810578519394,0.3341673353047272,0.7778953245760964,1.3583622540071008,0.9737947245840162,1.1740040493302466,1.1289327912362053,1.0915627186429293,0.17062716130406275
Grade2Fall,350,65,moon,.,36,87,47.25,72.75,60.0,60.3,16.58010856418015,0.9752421268680649,1.1787174521196473,1.0215625103371662,1.0904897231358661,1.0477803478097756,1.0579509797358146,0.060516886870940936,0.9433826181031371,1.2606382978723405,1.0237964764502185,1.197252917388227,1.0977645647316372,1.103139534223127,0.1086986716404905
Grade2Fall,350,79,goddess,",",0,36,1.5,18.0,10.5,12.3,12.037441588643327,0.9353450360268872,1.3131000121521448,1.0386671918038957,1.1630136987380675,1.0834806734039066,1.1060242682362635,0.11241274478128452,0.9171117044948822,1.205390722941914,1.0248711630086786,1.1220122241267043,1.0518324676718778,1.0682904289920512,0.08723219985685088
Grade2Fall,350,91,sticks,.,45,114,61.5,78.0,70.5,75.0,21.354156504062622,0.7937058023137711,1.1633427839055461,1.0338733300483685,1.0890640802339573,1.0519515450154442,1.0422968017318468,0.10474528065246026,0.6642337322249628,1.8298034351145038,0.7117738530205574,0.8225097639769269,0.7582698752956375,0.8713418933971484,0.346630321681813
Grade2Fall,350,111,shadows,.,18,75,31.5,52.5,43.5,43.2,16.565023392678924,0.9718459599936999,1.1558402411454405,0.9881358771098637,1.08625795217114,1.013688802160118,1.038201803414466,0.06599773704974544,0.7462823576076381,1.0493377314104528,0.8116702665222526,0.8782418340903526,0.8350973273540612,0.85342188927946,0.08356541020281329
Grade2Fall,350,123,rocks,.,0,54,10.5,43.5,30.0,28.2,19.245778757951054,0.9563438262627254,1.3354555236728836,1.0455078818274457,1.1821355610350104,1.1404829703010262,1.126515257171881,0.10838066256293662,0.0,0.988585768639197,0.7584800484707638,0.8716453753049407,0.8233735702974736,0.7543953647550083,0.2808148839495157
Grade2Fall,350,147,face,",",0,48,3.0,21.0,6.0,14.4,16.721243972862784,0.9606388206388206,1.3445249597423508,1.0063745619388031,1.0819248294087986,1.0537853719686927,1.0672052963426784,0.10637301635469447,0.6061851782010184,1.4611353711790394,0.9351067553377665,1.0152661193616823,1.0003912567165734,1.0146194871836647,0.253427488653061
Grade2Fall,350,153,rabbit,",",0,66,4.5,33.75,13.5,20.7,20.709901013766338,0.6061851782010184,1.4611353711790394,0.9351067553377665,1.0152661193616823,1.0003912567165734,1.0146194871836647,0.253427488653061,0.8502222432381309,1.5337245252066374,0.933703628200365,1.0163183083797265,0.9679718006420879,1.0431981568914888,0.21297680622149578
Grade2Spring,2201,9,homes,?,7,112,47.0,83.0,60.0,62.13333333333333,32.02870736133595,0.8544085513943981,1.3186659682207087,1.0400824943847113,1.2011317538864958,1.1388276338742056,1.128839807380511,0.12700153419438706,0.6724982939388301,1.2679889709152359,0.7337840803847566,0.9615588687921154,0.9196757247352189,0.8866562295424443,0.1733822937204252
Grade2Spring,2201,25,sidewalk,.,9,70,28.0,45.0,37.0,37.2,16.988231220465536,0.8929509796561821,1.1011018771189947,0.9454748799212366,1.0516620670521584,1.0112041036717065,1.0017675624392346,0.0692310976336184,0.4734278105013512,0.9721358779816615,0.8090042568893441,0.9233170331044313,0.8559964333481942,0.842105179034047,0.1250717365388441
Grade2Spring,2201,39,there,.,29,127,61.0,81.5,75.0,74.66666666666667,24.792471975716072,0.5567919294779236,1.6007313097136326,0.7509704943711965,0.9942106945596094,0.8785179146772253,0.8978953052476097,0.2420462788932809,0.6614258334819043,1.816192065152844,1.0907856352261214,1.386011461772756,1.2286243917509851,1.2490841118396483,0.27714480207690095
Grade2Spring,2201,49,ways,.,13,94,23.0,48.0,35.0,39.2,21.889984663572257,0.809762668088603,1.1199373815131843,0.8751653598285345,1.0349298109991756,1.0059186807091598,0.9685094140925462,0.10671325283596618,0.9217639358039851,1.816054908176503,1.0695609900585974,1.42515756471875,1.2390960172322445,1.28675789257057,0.29105343074724616
Grade2Spring,2201,63,ground,.,20,86,43.5,65.0,58.0,55.53333333333333,17.15420259489396,0.9131825769016776,1.180572135618623,0.9793812586017054,1.0566700191182297,1.0097233201581028,1.022898497159556,0.07502181144050962,0.7132158747531469,1.1746935634013032,0.8362073941678384,0.9763024934653559,0.9406309721482504,0.9221721231037201,0.11958481455453335
Grade2Spring,2201,89,away,.,53,113,73.0,87.0,75.0,80.6,17.087171461989506,0.8411496651995511,1.526309263009961,0.9447050547350221,1.1649856288056437,1.0403899289062741,1.0750495711343253,0.17302775037641918,0.7572950440018525,1.3873905054369708,0.9689568065420175,1.2438741359058574,1.0593551508535133,1.0893765224974894,0.1982709106781303
Grade2Spring,2201,103,journey,.,19,94,37.5,70.5,59.0,56.46666666666667,23.11729923259903,0.8740364683539589,1.102566753986856,0.9709421284798319,1.054335661758218,1.0424205591248483,1.0114718862237198,0.06628741006808053,0.7983152637456367,2.0036004995908536,1.0752311115343436,1.585429202165165,1.242737554221192,1.3415716108241516,0.3731095726047618
Grade2Spring,2201,117,ground,.,3,108,36.5,72.0,61.0,54.6,27.940753645628714,0.8896986166007905,1.3690657720849853,0.9591953234127124,1.0326541472126578,0.9921020656136088,1.0164021267444578,0.11562407607054379,0.7984958518273666,1.6698312236286914,1.0629936967702123,1.2029950832843492,1.108044306669162,1.1401326795919162,0.21097108048858815
Grade2Spring,2201,141,socks,.,32,177,70.0,84.0,78.0,82.13333333333334,32.12001304631177,0.8126123730659172,1.3929080464734593,0.9004904424412492,1.0995279473651762,0.9918927256648086,1.027264347670204,0.17240500280561977,0.9055282649365994,1.184082883549578,1.0082180100293494,1.0749471259851484,1.0527067221891728,1.049752891919417,0.06727674052553154
Grade2Spring,2201,155,ground,",",0,48,5.0,33.0,28.0,23.0,16.27443218232645,0.8148899349300845,1.1670292106898696,0.9917728221122575,1.0930669264818318,1.0577351238604136,1.0270650168896915,0.09678705339786756,0.6825634305979296,1.1312907658127906,0.8545094108933717,0.995704018162556,0.9501429518773212,0.9197394306502608,0.12653514631415078
Grade2Spring,2202,13,plants,.,8,81,33.5,64.0,43.0,45.2,22.36451270587912,1.0063692823790744,1.3595471316876044,1.0817169914408156,1.1983245495463888,1.1399572999149268,1.1507246670459346,0.10597548310505214,0.8455433068563198,1.54960039157055,0.9549311473742426,1.191496469701676,1.0880565617137257,1.1145350785806623,0.21272649167324045
Grade2Spring,2202,29,pot,.,7,112,54.5,87.5,77.0,70.33333333333333,29.565101692624665,0.8453249583733806,1.119064909914583,0.9700910337131816,1.06208723118527,1.0053538175046552,1.0053494205865188,0.08024257679233814,0.6867222431833973,2.111406058257444,0.7430073606837729,0.8953174683823936,0.8133591502685636,0.9442567020706122,0.4185178856235431
Grade2Spring,2202,55,grow,.,28,97,59.5,73.5,66.0,65.86666666666666,16.461499092760427,0.8348363187152563,1.1459675795408784,0.9543527471381301,1.0327806284015084,0.97638700947226,0.9898565850020968,0.07815817285250964,0.9021862689926847,1.7522861465018176,1.0699021115441192,1.2324192441061559,1.1749981414868431,1.1698370130904943,0.20668376012404183
Grade2Spring,2202,87,plants,.,28,114,49.0,81.5,64.0,66.6,23.72099732906933,0.8405202392544164,1.083492574023271,0.9840858461845372,1.0426162644581007,1.0267674105312483,1.0073394450556956,0.06054582154527897,0.7250190484898356,1.6172189879086427,0.9012053944866855,1.0299720944522799,0.9685079840319363,0.985816408103773,0.20318296419881673
Grade2Spring,2202,101,year,",",0,50,9.0,31.5,25.0,21.866666666666667,16.09288514782083,0.5967287302818723,1.416319697998471,0.784544056689755,1.0292179524780716,0.9386821136092612,0.9295362923407972,0.20403379122731483,0.9819029339182888,1.2295672093594048,1.029167114598085,1.079540969258759,1.0570053041083738,1.061061613355206,0.060904029811169644
Grade2Spring,2202,113,home,.,5,68,38.0,54.5,53.0,45.4,16.73661512117327,1.0051442499238321,1.3415524419151994,1.1143734799004497,1.254344413301458,1.163276229202044,1.1833905386395744,0.09758268067379672,0.7747979797979797,2.036654769943089,0.9755135327767905,1.2744023454944409,1.0225000600321765,1.1598957065258009,0.3564411568913057
Grade2Spring,2202,119,now,",",0,24,3.0,20.0,7.0,10.533333333333333,9.030635689273538,0.7747979797979797,2.036654769943089,0.9755135327767905,1.2744023454944409,1.0225000600321765,1.1598957065258009,0.3564411568913057,0.5360383580335821,1.1416998754669987,0.8382514654678626,1.007209848269287,0.938906970190646,0.9162060861137554,0.16151844149557743
Grade2Spring,330,13,hike,.,24,68,37.75,51.25,43.5,44.125,11.876447280226525,0.8699500006459863,1.2128090927956834,1.0072084903150966,1.0897504656280539,1.0575685832444113,1.0486898755133478,0.077840957881205,0.48381062023312704,1.0436127792457361,0.7451664678976112,0.9187469699208164,0.8239858154343742,0.8258683120837546,0.14738442248820835
Grade2Spring,330,27,woods,.,26,75,36.25,57.0,48.0,47.8125,14.533725147623601,0.8793413173652699,1.1116626419819335,0.9830775036755447,1.053045048010974,1.0281247750905866,1.0187627166921276,0.05976576203223352,0.7980043588025473,1.191348489956796,0.872502590543096,1.0277228910083713,0.9763009036102381,0.9653096406149713,0.11512303570250437
Grade2Spring,330,29,suddenly,",",0,35,0.0,26.0,5.5,12.625,13.961255912942311,0.7357795418393843,1.3067479348685753,0.9619251895508703,1.1348005977096378,1.0395408882648014,1.0539357395627493,0.15068797234510634,0.8556670935564279,1.5599590759786766,0.9854883637574909,1.0728924320861988,1.0203586783540386,1.0555083421020925,0.16279565278890815
Grade2Spring,330,51,heads,.,38,119,59.75,75.5,66.0,67.0,18.41738309315414,0.48328318707840395,1.0569463036802131,0.8841626987453499,1.002430195018181,0.942107087202182,0.9231283999784571,0.13404051416116655,0.6171467339269472,1.3453543102109022,0.8940836602131703,1.0934765167389504,0.9691304704977053,0.9865799308175368,0.1814336944196685
Grade2Spring,330,69,was,",",0,56,0.0,20.75,8.0,13.9375,17.74436530282219,0.736245246828415,1.4168296308703747,0.8892046271306857,1.0993653727498827,0.9772329875747003,0.9893908079804563,0.1736237406261911,0.8605736609437649,1.9130315363679498,0.9365495269975728,1.036690213923425,0.9910390174163974,1.036407742446904,0.24391627336392227
Grade2Spring,330,79,squirrels,.,39,92,54.75,74.0,62.0,64.3125,16.815543404838273,1.0007843972730086,1.3894255472202242,1.154157550025264,1.2517216942959277,1.2025853066245615,1.2001626179501945,0.09090258791551332,0.6961996934876431,1.0079686314191751,0.8470207675599121,0.9265300360949194,0.9099747023035899,0.8880317720957196,0.08037693240988877
Grade2Spring,330,87,alone,",",0,35,18.0,32.25,22.5,21.4375,12.104923240841583,0.7766824395373292,1.815023416694726,1.066496726238249,1.2522194738544117,1.1462115908054584,1.1636303598935671,0.2312277807772531,0.8403633931804902,1.1152261119270483,0.9720269127644863,1.0532823932101216,0.9885772232849328,0.9963389383221082,0.07439762795760646
Grade2Spring,330,101,near,.,42,88,50.75,62.25,57.0,59.375,12.3173319621851,0.8663434042024118,2.47720029280928,0.9374430483878096,1.1524033646368732,1.0634687208893787,1.1450005098280005,0.3862907202462779,0.7430029485144017,1.2303027347760032,0.7851332187422327,0.9246265649222338,0.8525667705639817,0.8848832919329042,0.1330454169810121
Grade2Spring,330,111,waited,.,30,98,50.25,78.5,65.0,64.5,19.643489167321235,0.8738821209773963,1.3014539067645694,0.993295198709427,1.12038382296667,1.026884375490159,1.052298551893355,0.11091840730521166,0.6130683527663732,1.371062089535648,0.801047442378281,1.111565760615164,1.0011746752674642,0.973146204778545,0.22394059976067401
