	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	36	174.9552263669702	175.28578192252584	169.38578192252587	175.28578192252584	169.38578192252587	-0.16388888888888825
sam	sam	1	36	53	110.3084234319598	167.38578192252587	90.08578192252585	167.38578192252587	86.98578192252583	-1.458490566037736
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
and	and	1	89	36	93.4635597003036	88.58578192252585	23.085781922525854	135.48578192252583	23.085781922525854	-1.8194444444444444
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
jo	jo	1	125	14	25.314353351097274	21.885781922525837	4.085781922525854	37.085781922525854	4.085781922525854	-1.2714285714285702
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
went	went	1	139	30	-54.83755141080749	-1.514218077474169	-38.21421807747416	-1.514218077474169	-77.91421807747415	-1.223333333333333
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
for	for	1	169	14	-22.71421807747416	-34.51421807747417	-14.514218077474169	-14.514218077474169	-34.51421807747417	1.4285714285714286
<pause>	<pause>	1	183	22	3.0676001043440277	-13.414218077474146	19.385781922525837	19.385781922525837	-13.414218077474146	1.49090909090909
a	a	1	205	40	45.83828192252584	20.585781922525854	60.18578192252582	63.085781922525854	20.585781922525854	0.9899999999999991
<pause>	<pause>	1	245	3	53.21911525585916	55.98578192252583	50.48578192252583	55.98578192252583	50.48578192252583	-1.8333333333333333
hike	hike	0	248	84	26.233004144748065	112.88578192252587	6.385781922525837	112.88578192252587	-20.714218077474158	-2.958333333333334
<pause>	<pause>	1	332	43	33.634619131828174	7.585781922525854	60.18578192252582	60.18578192252582	7.585781922525854	1.2232558139534875
they	they	1	375	36	88.42189303363693	58.78578192252584	102.98578192252583	157.68578192252582	38.385781922525865	1.2277777777777774
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
took	took	1	411	23	14.016216705134532	93.28578192252584	-29.614218077474163	93.28578192252584	-29.614218077474163	-5.343478260869565
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	434	7	-36.057075220331306	-31.614218077474163	-39.11421807747416	-31.614218077474163	-40.11421807747416	-1.0714285714285714
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
path	path	1	441	50	3.0897819225258423	-36.31421807747415	6.385781922525837	49.085781922525854	-36.31421807747415	0.8539999999999998
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
through	through	1	491	13	-14.729602692858775	2.985781922525831	-31.614218077474163	2.985781922525831	-31.614218077474163	-2.661538461538461
<pause>	<pause>	1	504	7	-42.757075220331295	-34.51421807747417	-50.81421807747415	-34.51421807747417	-50.81421807747415	-2.328571428571426
the	the	1	511	11	-46.650581713837795	-53.414218077474146	-19.714218077474158	-19.714218077474158	-62.51421807747417	3.0636363636363626
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
woods	woods	1	522	48	-26.787134744140825	-16.614218077474163	-110.31421807747415	9.885781922525837	-110.31421807747415	-1.9520833333333332
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
suddenly	suddenly	1	570	113	-11.071740201367962	-111.41421807747416	-8.114218077474163	131.88578192252587	-113.11421807747416	0.9141592920353983
<pause>	<pause>	1	683	110	14.968509195253114	-8.114218077474163	61.68578192252582	61.68578192252582	-8.114218077474163	0.6345454545454544
sam	sam	1	793	30	72.18244858919252	61.68578192252582	71.78578192252584	93.28578192252584	53.18578192252582	0.33666666666666745
<pause>	<pause>	0	823	66	7.17149620824013	-5.914218077474146	18.185781922525848	18.185781922525848	-5.914218077474146	1.721428571428571
heard	heard	0	889	81	-6.1263392895953706	-33.51421807747417	-43.71421807747416	63.085781922525854	-43.71421807747416	-0.30909090909090875
<pause>	<pause>	1	970	3	-48.180884744140826	-45.51421807747417	-50.81421807747415	-45.51421807747417	-50.81421807747415	-1.766666666666661
a	a	1	973	9	-39.31421807747415	-53.414218077474146	-23.714218077474158	-23.714218077474158	-55.914218077474146	3.299999999999999
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
noise	noise	1	982	40	-31.801718077474174	-21.714218077474158	-21.714218077474158	-20.714218077474158	-47.31421807747415	0.0
<pause>	<pause>	1	1022	44	12.706236467980391	-19.714218077474158	39.68578192252582	39.68578192252582	-19.714218077474158	1.3499999999999994
coming	coming	1	1066	61	2.0103720864602646	39.68578192252582	29.385781922525837	39.68578192252582	-89.81421807747415	-0.16885245901639317
<pause>	<pause>	1	1127	37	35.866863003606944	29.385781922525837	42.385781922525865	42.385781922525865	29.385781922525837	0.3513513513513521
from	from	1	1164	45	7.194670811414731	42.385781922525865	16.98578192252583	42.385781922525865	-44.61421807747416	-0.5644444444444452
<pause>	<pause>	1	1209	41	59.67602582496485	19.385781922525837	128.38578192252587	128.38578192252587	19.385781922525837	2.6585365853658542
the	the	1	1250	22	117.44487283161676	144.58578192252585	64.48578192252583	173.28578192252584	64.48578192252583	-3.640909090909092
<pause>	<pause>	1	1272	17	35.53284074605524	58.78578192252584	60.18578192252582	60.18578192252582	15.785781922525842	0.08235294117646925
tree	tree	1	1289	54	34.81911525585919	71.78578192252584	16.98578192252583	126.68578192252582	6.385781922525837	-1.014814814814815
<pause>	<pause>	1	1343	36	22.780226366970286	16.98578192252583	31.885781922525865	31.885781922525865	16.98578192252583	0.41388888888888986
above	above	1	1379	70	63.29149620824011	33.18578192252582	47.68578192252582	99.68578192252582	13.385781922525837	0.20714285714285716
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
their	their	1	1449	65	95.29193576867969	50.48578192252583	50.48578192252583	175.28578192252584	50.48578192252583	0.0
<pause>	<pause>	0	1514	184	-14.514218077474187	-14.514218077474169	-14.514218077474169	-14.514218077474169	-14.514218077474169	0.0
heads	heads	1	1698	59	-10.649811297813136	-13.414218077474146	-13.414218077474146	86.98578192252583	-49.914218077474146	0.0
<pause>	<pause>	1	1757	10	-7.544218077474156	-12.414218077474146	-2.6142180774741632	-2.6142180774741632	-12.414218077474146	0.9799999999999983
jo	jo	1	1767	47	12.979398943802439	-1.514218077474169	24.285781922525842	28.085781922525854	-1.514218077474169	0.5489361702127662
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
climbed	climbed	1	1814	66	25.081236467980403	23.085781922525854	28.085781922525854	68.88578192252587	7.585781922525854	0.07575757575757576
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
up	up	1	1880	40	1.7157819225258428	16.98578192252583	11.085781922525854	23.085781922525854	-17.614218077474163	-0.14749999999999944
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
to	to	1	1920	14	19.0929247796687	12.185781922525848	9.885781922525837	24.285781922525842	9.885781922525837	-0.1642857142857151
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
see	see	1	1934	48	12.081615255859171	7.585781922525854	-12.414218077474146	26.785781922525842	-13.414218077474146	-0.4166666666666667
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
what	what	1	1982	42	-12.723741886997965	-14.514218077474169	-9.214218077474158	12.185781922525848	-28.714218077474158	0.12619047619047646
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
the	the	1	2024	10	-5.034218077474156	-7.014218077474169	-5.914218077474146	-1.514218077474169	-7.014218077474169	0.11000000000000228
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
noise	noise	1	2034	51	-10.876963175513378	-7.014218077474169	-18.614218077474163	-1.514218077474169	-20.714218077474158	-0.22745098039215675
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
was	was	1	2085	58	-32.874562905060365	-19.714218077474158	-22.714218077474158	-11.314218077474152	-73.51421807747417	-0.05172413793103448
<pause>	<pause>	1	2143	310	2.3493303096226326	-23.714218077474158	-68.11421807747416	135.48578192252583	-127.21421807747416	-0.14322580645161292
and	and	1	2453	13	-47.944987308243405	-61.71421807747416	-41.01421807747417	-41.01421807747417	-61.71421807747416	1.5923076923076915
<pause>	<pause>	1	2466	258	-7.20297776739661	-40.11421807747416	60.18578192252582	60.18578192252582	-40.11421807747416	0.38875968992248056
found	found	1	2724	24	66.78994858919255	61.68578192252582	67.38578192252587	67.38578192252587	61.68578192252582	0.2375000000000019
<pause>	<pause>	1	2748	90	67.38578192252588	67.38578192252587	67.38578192252587	67.38578192252587	67.38578192252587	0.0
two		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
<pause>	<pause>	1	2838	106	37.85087626214846	67.38578192252587	11.085781922525854	71.78578192252584	11.085781922525854	-0.5311320754716983
baby		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
squirrels		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
the		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
babies		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
were		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
alone		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
<pause>	<pause>	1	2944	404	-2.2241190675731435	9.885781922525837	37.085781922525854	64.48578192252583	-22.714218077474158	0.06732673267326737
but	but	1	3348	34	1.8181348637023171	37.085781922525854	5.185781922525848	37.085781922525854	-12.414218077474146	-0.9382352941176473
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
their	their	1	3382	18	-7.875329188585269	6.385781922525837	-20.714218077474158	7.585781922525854	-20.714218077474158	-1.5055555555555553
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
mother	mother	1	3400	45	-24.320884744140823	-18.614218077474163	-51.71421807747416	-4.814218077474152	-51.71421807747416	-0.7355555555555554
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
