	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	189	154.88932107666744	158.0094268967735	111.60942689677353	158.0094268967735	111.60942689677353	-0.2455026455026454
sam	sam	1	189	19	45.34626900203667	108.10942689677353	37.20942689677349	108.10942689677353	17.309426896773516	-3.7315789473684227
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
and	and	1	208	22	48.75033598768261	38.509426896773505	22.509426896773505	69.10942689677353	19.909426896773482	-0.7272727272727273
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
jo	jo	1	230	35	-11.510573103226491	31.709426896773493	-3.390573103226501	45.509426896773505	-38.990573103226495	-1.0028571428571427
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
went	went	1	265	50	4.7994268967735065	-2.190573103226484	8.609426896773499	89.7094268967735	-16.990573103226495	0.21599999999999966
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
for	for	1	315	29	9.099082069187304	9.809426896773516	-5.690573103226484	26.409426896773482	-5.690573103226484	-0.5344827586206896
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	344	4	-9.190573103226491	-6.890573103226501	-11.490573103226495	-6.890573103226501	-11.490573103226495	-1.1499999999999986
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
hike	hike	1	348	54	17.84831578566239	-11.490573103226495	120.40942689677348	120.40942689677348	-53.3905731032265	2.442592592592592
<pause>	<pause>	1	402	105	5.759903087249714	124.0094268967735	-139.4905731032265	142.5094268967735	-184.8905731032265	-2.5095238095238095
they	they	1	507	44	-48.55193673959014	-128.0905731032265	7.309426896773516	18.609426896773527	-128.0905731032265	3.0772727272727276
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
took	took	1	551	30	2.5260935634401696	-4.59057310322649	49.809426896773516	60.009426896773505	-81.3905731032265	1.8133333333333335
