	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	69	34.456981217471814	34.45698121747179	34.45698121747179	34.45698121747179	34.45698121747179	0.0
sam	sam	1	69	41	37.6960056077157	34.45698121747179	12.756981217471804	51.95698121747179	12.756981217471804	-0.5292682926829265
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
and	and	1	110	71	-15.65569483886624	5.056981217471787	-32.44301878252821	5.056981217471787	-38.84301878252822	-0.528169014084507
<pause>	<pause>	1	181	17	-23.707724664881145	-31.34301878252822	-15.643018782528202	-15.643018782528202	-31.34301878252822	0.9235294117647069
jo	jo	1	198	67	-12.599735200438657	-14.443018782528213	-29.143018782528202	1.2569812174718038	-34.6430187825282	-0.2194029850746267
<pause>	<pause>	1	265	3	-25.84301878252821	-28.043018782528208	-23.643018782528202	-23.643018782528202	-28.043018782528208	1.4666666666666686
went	went	1	268	46	-21.625627478180373	-21.34301878252822	-28.043018782528208	-6.143018782528202	-28.043018782528208	-0.14565217391304322
<pause>	<pause>	1	314	45	-18.98301878252821	-28.043018782528208	-1.2430187825281962	-1.2430187825281962	-28.043018782528208	0.5955555555555558
for	for	1	359	23	-4.199540521658639	-0.043018782528207566	-13.243018782528196	5.056981217471787	-13.243018782528196	-0.5739130434782603
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	382	38	-28.24565036147558	-14.443018782528213	-16.743018782528196	-14.443018782528213	-42.94301878252821	-0.060526315789473234
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
hike	hike	1	420	59	-35.373527257104456	-17.943018782528213	-36.743018782528196	-17.943018782528213	-42.94301878252821	-0.31864406779660986
<pause>	<pause>	1	479	60	-25.603018782528217	-36.743018782528196	-0.043018782528207566	-0.043018782528207566	-36.743018782528196	0.6116666666666665
they	they	1	539	61	11.253702528947203	1.2569812174718038	-6.143018782528202	31.65698121747178	-6.143018782528202	-0.12131147540983615
<pause>	<pause>	1	600	19	-7.090387203580838	-6.143018782528202	-7.343018782528219	-6.143018782528202	-8.543018782528208	-0.06315789473684301
took	took	1	619	27	-18.113389152898588	-6.143018782528202	-31.34301878252822	-6.143018782528202	-32.44301878252821	-0.933333333333334
<pause>	<pause>	1	646	16	-31.13676878252823	-31.34301878252822	-29.143018782528202	-29.143018782528202	-31.34301878252822	0.13750000000000107
a		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
<pause>	<pause>	1	662	183	41.85643476938433	-28.043018782528208	64.2569812174718	64.2569812174718	-28.043018782528208	0.5043715846994536
path	path	0	845	129	12.836573054206488	-15.643018782528202	30.256981217471804	34.45698121747179	-15.643018782528202	0.9367346938775512
<pause>	<pause>	1	974	76	26.237244375366544	28.85698121747177	19.35698121747177	28.85698121747177	19.35698121747177	-0.125
through	through	1	1050	58	12.425946734713172	18.056981217471815	-7.343018782528219	18.056981217471815	-7.343018782528219	-0.4379310344827592
<pause>	<pause>	1	1108	17	-31.313607017822324	-10.943018782528213	-22.543018782528208	-10.943018782528213	-53.94301878252821	-0.6823529411764703
the	the	1	1125	22	-15.08847332798275	-20.243018782528196	-23.643018782528202	-4.943018782528213	-26.943018782528213	-0.1545454545454548
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
woods	woods	1	1147	67	-31.4564516183491	-20.243018782528196	-9.743018782528196	-9.743018782528196	-51.04301878252821	0.15671641791044777
<pause>	<pause>	1	1214	534	8.2197152998688	-9.743018782528196	41.65698121747178	46.056981217471815	-9.743018782528196	0.09625468164794003
suddenly	suddenly	1	1748	69	1.8685754203703477	41.65698121747178	2.4569812174717924	44.556981217471815	-29.143018782528202	-0.5681159420289853
<pause>	<pause>	1	1817	64	22.73823121747178	2.4569812174717924	30.256981217471804	30.256981217471804	2.4569812174717924	0.4343750000000002
sam	sam	1	1881	39	35.203135063625645	30.256981217471804	54.95698121747179	54.95698121747179	11.456981217471792	0.6333333333333331
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
heard	heard	1	1920	57	26.39733209466476	54.95698121747179	-1.2430187825281962	54.95698121747179	-1.2430187825281962	-0.9859649122807016
<pause>	<pause>	1	1977	4	-13.243018782528203	-6.143018782528202	-20.243018782528196	-6.143018782528202	-20.243018782528196	-3.5249999999999986
a	a	1	1981	22	-23.611200600710024	-24.743018782528196	-29.143018782528202	-13.243018782528196	-33.54301878252821	-0.20000000000000026
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
noise	noise	1	2003	80	2.9182312174717895	-26.943018782528213	3.756981217471804	28.85698121747177	-26.943018782528213	0.3837500000000002
<pause>	<pause>	1	2083	13	3.756981217471804	3.756981217471804	3.756981217471804	3.756981217471804	3.756981217471804	0.0
coming	coming	1	2096	71	3.440079809021091	3.756981217471804	7.556981217471815	14.056981217471815	-6.143018782528202	0.05352112676056354
<pause>	<pause>	1	2167	3	7.556981217471815	7.556981217471815	7.556981217471815	7.556981217471815	7.556981217471815	0.0
from	from	1	2170	58	-9.51026016183855	7.556981217471815	-17.943018782528213	7.556981217471815	-17.943018782528213	-0.4396551724137936
<pause>	<pause>	1	2228	22	-28.52938241889186	-19.143018782528202	-32.44301878252821	-19.143018782528202	-32.44301878252821	-0.604545454545455
the	the	1	2250	38	-27.464071414107163	-32.44301878252821	-23.643018782528202	-23.643018782528202	-32.44301878252821	0.23157894736842136
<pause>	<pause>	1	2288	50	-10.297018782528207	-23.643018782528202	16.65698121747178	16.65698121747178	-23.643018782528202	0.8059999999999996
tree	tree	1	2338	65	-2.3337880132974402	18.056981217471815	-12.143018782528202	33.056981217471815	-25.84301878252822	-0.4646153846153849
<pause>	<pause>	1	2403	43	-10.60115831741192	-12.143018782528202	-0.043018782528207566	-0.043018782528207566	-12.143018782528202	0.2813953488372092
above	above	1	2446	71	-43.810624416331024	1.2569812174718038	-50.04301878252821	2.4569812174717924	-72.54301878252821	-0.7225352112676058
<pause>	<pause>	1	2517	56	-36.03409021109963	-50.04301878252821	-8.543018782528208	-8.543018782528208	-50.04301878252821	0.7410714285714286
their	their	1	2573	34	4.715804746883561	-7.343018782528219	7.556981217471815	14.056981217471815	-7.343018782528219	0.43823529411764806
<pause>	<pause>	1	2607	17	1.9158047468835644	5.056981217471787	-3.743018782528196	5.056981217471787	-3.743018782528196	-0.5176470588235285
heads	heads	1	2624	36	-30.343018782528205	-3.743018782528196	-39.84301878252822	-3.743018782528196	-48.04301878252821	-1.0027777777777784
<pause>	<pause>	1	2660	27	-23.91709285660228	-38.84301878252822	-3.743018782528196	-3.743018782528196	-38.84301878252822	1.300000000000001
jo	jo	1	2687	44	20.275163035653613	-1.2430187825281962	47.45698121747179	47.45698121747179	-1.2430187825281962	1.1068181818181815
<pause>	<pause>	1	2731	36	25.67642566191624	47.45698121747179	2.4569812174717924	47.45698121747179	2.4569812174717924	-1.25
climbed	climbed	1	2767	59	17.99257443781078	1.2569812174718038	11.456981217471792	75.35698121747177	-1.2430187825281962	0.1728813559322032
<pause>	<pause>	1	2826	4	-10.168018782528208	2.4569812174717924	-22.543018782528208	2.4569812174717924	-22.543018782528208	-6.25
up	up	1	2830	27	-16.876352115861543	-30.243018782528196	-13.243018782528196	-8.543018782528208	-45.04301878252821	0.6296296296296297
<pause>	<pause>	1	2857	15	-13.243018782528196	-13.243018782528196	-13.243018782528196	-13.243018782528196	-13.243018782528196	0.0
to	to	1	2872	47	-19.55152942082607	-13.243018782528196	-26.943018782528213	-7.343018782528219	-28.043018782528208	-0.291489361702128
<pause>	<pause>	1	2919	51	-3.672430547234086	-26.943018782528213	27.456981217471792	27.456981217471792	-26.943018782528213	1.0666666666666669
see	see	1	2970	51	25.15109886453061	28.85698121747177	5.056981217471787	33.056981217471815	5.056981217471787	-0.46666666666666634
<pause>	<pause>	1	3021	11	-8.461200600710026	2.4569812174717924	-16.743018782528196	2.4569812174717924	-16.743018782528196	-1.7454545454545445
what	what	1	3032	32	-26.664893782528207	-17.943018782528213	-21.34301878252822	-17.943018782528213	-45.04301878252821	-0.10625000000000018
<pause>	<pause>	1	3064	98	-19.513426945793462	-21.34301878252822	-19.143018782528202	-19.143018782528202	-21.34301878252822	0.02244897959183691
the	the	1	3162	29	-20.65681188597648	-19.143018782528202	-34.6430187825282	-7.343018782528219	-34.6430187825282	-0.5344827586206896
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
noise	noise	1	3191	80	2.494481217471791	-32.44301878252821	-4.943018782528213	41.65698121747178	-32.44301878252821	0.34375
<pause>	<pause>	1	3271	12	-12.668018782528206	-6.143018782528202	-19.143018782528202	-6.143018782528202	-19.143018782528202	-1.0833333333333333
