	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	139	-69.71486883147402	63.79448368651151	-125.40551631348848	63.79448368651151	-138.90551631348848	-1.3611510791366905
sam	sam	1	139	29	-110.80206803762643	-126.20551631348849	-83.10551631348847	-83.10551631348847	-128.90551631348848	1.486206896551725
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
and	and	1	168	9	-81.88329409126625	-82.00551631348847	-83.10551631348847	-79.80551631348848	-84.20551631348849	-0.1222222222222216
<pause>	<pause>	1	177	23	-90.60986413957544	-82.00551631348847	-54.105516313488465	-54.105516313488465	-118.20551631348849	1.21304347826087
jo	jo	1	200	35	49.26019797222582	-37.5055163134885	39.09448368651152	88.19448368651155	-37.5055163134885	2.188571428571429
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
went	went	1	235	39	14.368842660870504	33.9944836865115	-69.60551631348847	51.194483686511546	-69.60551631348847	-2.6564102564102554
<pause>	<pause>	1	274	3	-82.70551631348847	-76.50551631348847	-88.50551631348847	-76.50551631348847	-88.50551631348847	-4.0
for	for	1	277	25	-108.99751631348849	-93.80551631348848	-103.90551631348848	-93.80551631348848	-113.50551631348847	-0.40399999999999975
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	302	23	-97.9142119656624	-102.90551631348848	-107.80551631348848	-89.60551631348847	-107.80551631348848	-0.2130434782608698
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
hike	hike	1	325	52	-69.25359323656541	-110.70551631348849	14.4944836865115	51.194483686511546	-134.00551631348847	2.4076923076923076
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
they	they	1	377	39	44.79961189163975	19.294483686511512	47.694483686511546	84.39448368651153	19.294483686511512	0.7282051282051291
<pause>	<pause>	1	416	22	62.24902914105696	60.09448368651152	-11.205516313488488	98.09448368651152	-11.205516313488488	-3.2409090909090916
took	took	1	438	34	-40.88198690172377	-14.105516313488465	-47.80551631348848	-14.105516313488465	-62.605516313488465	-0.9911764705882358
<pause>	<pause>	1	472	27	-8.883294091266253	-45.305516313488454	30.694483686511546	30.694483686511546	-45.305516313488454	2.814814814814815
a	a	1	499	16	44.831983686511535	33.9944836865115	49.4944836865115	58.29448368651151	25.794483686511512	0.96875
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
path	path	1	515	50	62.912483686511536	49.4944836865115	52.9944836865115	72.9944836865115	49.4944836865115	0.07
<pause>	<pause>	1	565	7	46.22305511508295	51.194483686511546	42.4944836865115	51.194483686511546	42.4944836865115	-1.2428571428571493
through	through	1	572	9	80.32781701984484	45.9944836865115	98.09448368651152	98.09448368651152	45.9944836865115	5.788888888888891
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
the	the	1	581	93	10.629967557479269	98.09448368651152	-5.4055163134884765	98.09448368651152	-101.90551631348848	-1.1129032258064515
<pause>	<pause>	1	674	8	1.381983686511532	-3.9055163134884765	6.694483686511546	6.694483686511546	-3.9055163134884765	1.3250000000000028
woods	woods	1	682	17	-6.917281019370815	6.694483686511546	-46.605516313488465	6.694483686511546	-46.605516313488465	-3.1352941176470597
<pause>	<pause>	1	699	10	-74.47551631348847	-54.105516313488465	-75.40551631348848	-54.105516313488465	-85.30551631348848	-2.1300000000000012
suddenly	suddenly	1	709	63	-106.961071869044	-77.60551631348847	-108.80551631348848	-77.60551631348847	-129.7055163134885	-0.49523809523809553
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
sam	sam	1	772	40	-95.11051631348845	-105.90551631348848	-131.40551631348848	-84.20551631348849	-131.40551631348848	-0.6375
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
heard	heard	1	812	23	-156.43595109609717	-144.50551631348847	-104.90551631348848	-104.90551631348848	-172.30551631348848	1.7217391304347824
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	835	15	-120.1788496468218	-107.80551631348848	-132.30551631348848	-107.80551631348848	-132.30551631348848	-1.6333333333333333
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
noise	noise	1	850	48	-95.5492663134885	-133.10551631348847	-19.805516313488454	-19.805516313488454	-134.80551631348848	2.360416666666667
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
coming	coming	1	898	35	58.9401979722258	-9.805516313488454	58.29448368651151	88.19448368651155	-9.805516313488454	1.9457142857142848
<pause>	<pause>	1	933	40	58.29448368651153	58.29448368651151	58.29448368651151	58.29448368651151	58.29448368651151	0.0
from	from	1	973	29	54.94620782444259	58.29448368651151	52.9944836865115	61.894483686511535	45.9944836865115	-0.18275862068965557
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
the	the	1	1002	14	84.45876940079724	56.4944836865115	82.4944836865115	98.09448368651152	56.4944836865115	1.8571428571428572
<pause>	<pause>	1	1016	3	82.4944836865115	82.4944836865115	82.4944836865115	82.4944836865115	82.4944836865115	0.0
tree	tree	1	1019	25	70.45048368651152	80.4944836865115	58.29448368651151	82.4944836865115	58.29448368651151	-0.8879999999999996
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
above	above	1	1044	40	47.039483686511545	54.694483686511546	42.4944836865115	60.09448368651152	28.9944836865115	-0.30500000000000116
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
their	their	1	1084	26	81.31756060958847	47.694483686511546	98.09448368651152	98.09448368651152	47.694483686511546	1.9384615384615376
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
heads	heads	1	1110	32	41.416358686511536	90.19448368651155	35.694483686511546	90.19448368651155	25.794483686511512	-1.703125
<pause>	<pause>	1	1142	69	43.84955615027963	37.394483686511535	44.194483686511546	44.194483686511546	37.394483686511535	0.09855072463768133
jo	jo	1	1211	23	65.83796194738107	44.194483686511546	69.29448368651151	92.19448368651155	44.194483686511546	1.0913043478260855
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
climbed	climbed	1	1234	46	73.28361412129415	69.29448368651151	67.39448368651153	98.09448368651152	54.694483686511546	-0.04130434782608646
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
up	up	1	1280	36	68.81392813095596	69.29448368651151	76.69448368651155	90.19448368651155	60.09448368651152	0.2055555555555565
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
to	to	1	1316	24	76.55698368651151	74.89448368651153	71.09448368651152	96.09448368651152	65.59448368651152	-0.1583333333333338
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
see	see	1	1340	19	67.13132579177467	71.09448368651152	56.4944836865115	71.09448368651152	56.4944836865115	-0.7684210526315801
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
what	what	1	1359	30	48.14448368651154	56.4944836865115	49.4944836865115	56.4944836865115	39.09448368651152	-0.23333333333333334
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
