	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	413	-57.14668346156039	-36.43142922427228	-11.431429224272279	-10.331429224272284	-113.93142922427228	0.06053268765133172
sam	sam	1	413	35	46.497142204299145	-12.531429224272273	111.9685707757277	113.66857077572774	-12.531429224272273	3.5571428571428565
<pause>	<pause>	1	448	44	52.818570775727714	106.86857077572773	-1.3314292242722843	106.86857077572773	-1.3314292242722843	-2.4590909090909094
and	and	1	492	50	-9.479429224272275	-2.531429224272273	-30.43142922427228	4.468570775727727	-33.43142922427228	-0.5580000000000002
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
jo	jo	1	542	50	-8.84742922427228	-29.43142922427228	-27.43142922427228	19.06857077572772	-29.43142922427228	0.04
<pause>	<pause>	1	592	31	-21.921751804917438	-26.331429224272284	-29.43142922427228	-18.031429224272273	-29.43142922427228	-0.09999999999999981
went	went	1	623	87	42.00420295963576	-30.43142922427228	52.4685707757277	106.86857077572773	-35.43142922427228	0.9528735632183906
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
for	for	1	710	41	-11.899721907199106	44.06857077572772	-19.031429224272273	44.06857077572772	-30.43142922427228	-1.5390243902439023
<pause>	<pause>	1	751	156	-10.887839480682521	-16.93142922427228	-23.23142922427229	12.868570775727733	-23.23142922427229	-0.040384615384615456
a	a	1	907	29	-36.80039474151366	-23.23142922427229	-40.23142922427229	-21.131429224272267	-47.831429224272284	-0.5862068965517241
<pause>	<pause>	1	936	44	48.09357077572772	-35.43142922427228	31.9685707757277	110.26857077572771	-35.43142922427228	1.5318181818181813
hike	hike	1	980	48	-22.721012557605608	28.06857077572772	-48.73142922427229	28.06857077572772	-49.63142922427227	-1.6000000000000003
<pause>	<pause>	1	1028	47	-51.33355688384676	-49.63142922427227	-46.831429224272284	-46.831429224272284	-55.03142922427227	0.05957446808510602
they	they	1	1075	57	12.310676038885616	-45.03142922427227	30.668570775727744	48.26857077572771	-45.03142922427227	1.3280701754385968
<pause>	<pause>	1	1132	5	31.9685707757277	31.9685707757277	31.9685707757277	31.9685707757277	31.9685707757277	0.0
took	took	1	1137	42	27.787618394775325	31.9685707757277	19.06857077572772	41.36857077572773	17.868570775727733	-0.3071428571428566
<pause>	<pause>	1	1179	11	12.932207139364088	19.06857077572772	6.868570775727733	19.06857077572772	6.868570775727733	-1.109090909090908
a	a	1	1190	23	-7.2792553112288	5.668570775727716	-24.331429224272284	5.668570775727716	-25.331429224272284	-1.3043478260869565
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
path	path	1	1213	52	-6.071813839656894	-23.23142922427229	-11.431429224272279	10.468570775727727	-23.23142922427229	0.22692307692307714
<pause>	<pause>	1	1265	28	-8.313572081415135	-11.431429224272279	2.1685707757277157	2.1685707757277157	-11.431429224272279	0.4857142857142855
through	through	1	1293	46	-14.177081398185317	3.368570775727733	-40.23142922427229	6.868570775727733	-41.23142922427229	-0.9478260869565223
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
the	the	1	1339	43	-30.7988710847374	-37.331429224272284	-37.331429224272284	-12.531429224272273	-51.43142922427228	0.0
<pause>	<pause>	1	1382	3	-34.43142922427228	-36.43142922427228	-32.43142922427228	-32.43142922427228	-36.43142922427228	1.3333333333333333
woods	woods	1	1385	48	-32.49601255760562	-29.43142922427228	-48.73142922427229	-2.531429224272273	-57.63142922427227	-0.40208333333333357
<pause>	<pause>	1	1433	45	-16.79587366871672	-47.831429224272284	15.368570775727733	15.368570775727733	-47.831429224272284	1.4044444444444448
suddenly	suddenly	1	1478	53	56.99121228516169	16.56857077572772	118.9685707757277	127.76857077572771	16.56857077572772	1.9320754716981128
<pause>	<pause>	1	1531	39	86.06087846803541	117.16857077572774	56.76857077572771	117.16857077572774	56.76857077572771	-1.5487179487179497
