	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	39	93.9201999167017	93.92019991670179	93.92019991670179	93.92019991670179	93.92019991670179	0.0
sam	sam	1	39	42	123.63210467860657	93.92019991670179	115.42019991670179	197.4201999167018	55.32019991670177	0.5119047619047619
<pause>	<pause>	1	81	4	89.39519991670178	104.52019991670181	75.32019991670177	104.52019991670181	75.32019991670177	-7.300000000000011
and	and	1	85	31	46.50407088444375	67.12019991670178	50.2201999167018	67.12019991670178	35.520199916701785	-0.5451612903225799
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
jo	jo	1	116	44	43.18156355306541	52.7201999167018	46.42019991670179	75.32019991670177	25.12019991670178	-0.14318181818181844
<pause>	<pause>	1	160	17	48.50843521081944	46.42019991670179	55.32019991670177	55.32019991670177	46.42019991670179	0.5235294117647046
went	went	1	177	43	74.28996735856224	56.62019991670178	41.520199916701785	109.12019991670178	41.520199916701785	-0.3511627906976743
<pause>	<pause>	1	220	12	45.02853325003512	41.520199916701785	50.2201999167018	50.2201999167018	41.520199916701785	0.7250000000000014
for	for	1	232	35	34.005914202416044	51.520199916701785	3.5201999167017846	56.62019991670178	-3.5798000832982098	-1.3714285714285714
<pause>	<pause>	1	267	3	3.5201999167017846	3.5201999167017846	3.5201999167017846	3.5201999167017846	3.5201999167017846	0.0
a	a	1	270	25	9.55219991670179	3.5201999167017846	9.720199916701802	14.020199916701785	2.4201999167017902	0.2480000000000007
<pause>	<pause>	1	295	3	11.486866583368462	10.820199916701796	11.820199916701796	11.820199916701796	10.820199916701796	0.3333333333333333
hike	hike	1	298	56	14.879128488130366	11.820199916701796	28.520199916701785	39.12019991670178	-1.5798000832982098	0.2982142857142855
<pause>	<pause>	1	354	28	51.74162848813036	29.7201999167018	83.82019991670177	83.82019991670177	29.7201999167018	1.9321428571428558
they	they	1	382	28	34.79162848813037	86.62019991670178	33.2201999167018	88.12019991670178	8.720199916701802	-1.9071428571428564
<pause>	<pause>	1	410	5	35.540199916701795	33.2201999167018	37.92019991670179	37.92019991670179	33.2201999167018	0.9399999999999977
took	took	1	415	39	48.02532812182999	39.12019991670178	48.92019991670179	68.52019991670181	34.320199916701796	0.25128205128205156
<pause>	<pause>	1	454	13	67.34327683977871	51.520199916701785	83.82019991670177	83.82019991670177	51.520199916701785	2.4846153846153833
a	a	1	467	23	52.18106948191919	82.32019991670177	22.820199916701796	89.52019991670181	15.120199916701779	-2.586956521739129
<pause>	<pause>	1	490	10	29.12019991670179	23.92019991670179	34.320199916701796	34.320199916701796	23.92019991670179	1.0400000000000005
path	path	1	500	28	20.15591420241608	35.520199916701785	18.42019991670179	36.7201999167018	11.820199916701796	-0.6107142857142855
<pause>	<pause>	1	528	23	25.58541730800614	18.42019991670179	35.520199916701785	35.520199916701785	18.42019991670179	0.7434782608695649
through	through	1	551	30	19.916866583368453	36.7201999167018	22.820199916701796	39.12019991670178	8.720199916701802	-0.46333333333333354
<pause>	<pause>	1	581	5	22.820199916701796	22.820199916701796	22.820199916701796	22.820199916701796	22.820199916701796	0.0
the	the	1	586	61	8.389052375718187	22.820199916701796	-7.479800083298215	27.320199916701796	-8.479800083298215	-0.49672131147541004
