	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	58	20.99428031835598	20.994280318355948	20.994280318355948	20.994280318355948	20.994280318355948	0.0
sam	sam	1	58	58	69.25979755973528	20.994280318355948	49.29428031835596	129.89428031835598	20.994280318355948	0.4879310344827588
<pause>	<pause>	1	116	26	27.882741856817503	47.79428031835596	2.794280318355959	47.79428031835596	2.794280318355959	-1.7307692307692308
and	and	1	142	34	23.22369208306183	0.294280318355959	-5.805719681644035	47.79428031835596	-5.805719681644035	-0.1794117647058822
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
jo	jo	1	176	37	42.64563166970732	-4.605719681644047	18.39428031835598	67.69428031835594	-4.605719681644047	0.6216216216216224
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
went	went	1	213	40	-4.79571968164404	16.994280318355948	-36.40571968164403	33.39428031835598	-46.70571968164404	-1.3349999999999995
<pause>	<pause>	1	253	37	-14.959773735698091	-35.305719681644035	6.59428031835597	6.59428031835597	-35.305719681644035	1.1324324324324326
for	for	1	290	23	7.7768890140081375	7.894280318355982	-3.4057196816440296	15.694280318355936	-3.4057196816440296	-0.49130434782608745
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	313	26	-5.255719681644036	-5.805719681644035	1.5942803183559704	7.894280318355982	-12.90571968164403	0.2846153846153848
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
hike	hike	1	339	60	-38.04571968164402	-2.1057196816440467	-66.80571968164404	23.694280318355936	-81.60571968164405	-1.0783333333333331
<pause>	<pause>	1	399	78	-25.79802737395172	-65.90571968164403	19.694280318355936	19.694280318355936	-65.90571968164403	1.097435897435897
they	they	1	477	36	28.96650254057817	20.994280318355948	39.09428031835597	41.99428031835595	19.694280318355936	0.5027777777777784
<pause>	<pause>	1	513	3	44.89428031835596	41.99428031835595	47.79428031835596	47.79428031835596	41.99428031835595	1.9333333333333371
took	took	1	516	47	87.68151436090916	50.79428031835596	46.39428031835598	126.19428031835594	46.39428031835598	-0.09361702127659526
<pause>	<pause>	1	563	22	31.439734863810507	46.39428031835598	16.994280318355948	46.39428031835598	16.994280318355948	-1.336363636363638
a	a	1	585	27	14.227613651689296	15.694280318355936	13.09428031835597	22.39428031835598	7.894280318355982	-0.09629629629629503
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
path	path	1	612	50	69.84228031835596	15.694280318355936	47.79428031835596	106.19428031835594	15.694280318355936	0.6420000000000005
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
through	through	1	662	66	2.8109469850226234	41.99428031835595	-12.90571968164403	41.99428031835595	-29.90571968164403	-0.8318181818181815
<pause>	<pause>	1	728	4	-15.85571968164404	-14.105719681644047	-17.605719681644047	-14.105719681644047	-17.605719681644047	-0.875
the	the	1	732	31	-16.847655165515008	-18.805719681644035	-18.805719681644035	-8.205719681644041	-19.90571968164403	0.0
<pause>	<pause>	1	763	3	-12.105719681644038	-16.40571968164403	-7.005719681644052	-7.005719681644052	-16.40571968164403	3.1333333333333258
woods	woods	1	766	36	1.9637247628004058	-0.9057196816440296	-4.605719681644047	30.59428031835597	-23.305719681644035	-0.10277777777777825
<pause>	<pause>	1	802	50	20.728280318355964	-3.4057196816440296	41.99428031835595	41.99428031835595	-3.4057196816440296	0.9079999999999996
suddenly	suddenly	1	852	78	28.58145980553545	43.39428031835598	7.894280318355982	95.69428031835594	-9.40571968164403	-0.4551282051282051
<pause>	<pause>	1	930	5	14.934280318355956	10.494280318355948	19.694280318355936	19.694280318355936	10.494280318355948	1.8399999999999976
sam	sam	1	935	40	44.31178031835596	22.39428031835598	6.59428031835597	75.69428031835594	6.59428031835597	-0.3950000000000003
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
heard	heard	1	975	40	-10.59321968164404	4.09428031835597	-25.505719681644052	4.09428031835597	-25.505719681644052	-0.7400000000000005
<pause>	<pause>	1	1015	15	-35.385719681644034	-26.605719681644047	-43.70571968164404	-26.605719681644047	-43.70571968164404	-1.1399999999999997
a	a	1	1030	15	-18.572386348310708	-44.70571968164404	-10.605719681644047	-3.4057196816440296	-46.70571968164404	2.273333333333333
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
noise	noise	1	1045	65	-8.60418122010558	-11.805719681644035	-29.90571968164403	44.89428031835598	-46.70571968164404	-0.27846153846153837
<pause>	<pause>	1	1110	49	-6.989393151031798	-28.805719681644035	19.694280318355936	19.694280318355936	-28.805719681644035	0.9897959183673464
coming	coming	1	1159	39	2.4378700619457048	20.994280318355948	-8.205719681644041	22.39428031835598	-11.805719681644035	-0.7487179487179484
