	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	4	-60.95467155795245	-60.95467155795245	-60.95467155795245	-60.95467155795245	-60.95467155795245	0.0
sam	sam	1	4	78	14.697892544611646	-59.85467155795246	103.24532844204754	103.24532844204754	-59.85467155795246	2.091025641025641
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
and	and	1	82	9	62.66755066426975	103.24532844204754	-21.554671557952474	103.24532844204754	-21.554671557952474	-13.866666666666667
<pause>	<pause>	1	91	39	-55.83928694256785	-32.354671557952486	34.145328442047514	34.145328442047514	-94.75467155795246	1.705128205128205
jo	jo	1	130	28	4.731042727761822	34.145328442047514	-7.554671557952474	34.145328442047514	-13.254671557952463	-1.4892857142857139
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
went	went	1	158	44	13.681692078411173	-6.054671557952474	-31.054671557952474	56.34532844204756	-31.054671557952474	-0.5681818181818182
<pause>	<pause>	1	202	3	-43.888004891285796	-37.554671557952474	-50.15467155795247	-37.554671557952474	-50.15467155795247	-4.199999999999998
for	for	1	205	31	-61.383703816016975	-56.25467155795246	42.54532844204755	42.54532844204755	-84.45467155795245	3.1870967741935488
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	236	46	76.29967626813455	44.24532844204754	34.145328442047514	103.24532844204754	34.145328442047514	-0.21956521739130483
<pause>	<pause>	1	282	5	34.145328442047514	34.145328442047514	34.145328442047514	34.145328442047514	34.145328442047514	0.0
hike	hike	1	287	39	-27.75210745538836	32.54532844204755	-38.854671557952486	32.54532844204755	-73.55467155795247	-1.8307692307692316
<pause>	<pause>	1	326	31	6.97113489366044	-36.25467155795246	54.645328442047514	54.645328442047514	-36.25467155795246	2.9322580645161285
they	they	1	357	42	28.416757013476108	58.145328442047514	-34.95467155795245	74.44532844204753	-52.65467155795247	-2.216666666666666
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
took	took	1	399	36	-78.97411600239691	-40.15467155795244	-50.15467155795247	-40.15467155795244	-113.95467155795245	-0.27777777777777857
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	435	6	-42.05467155795246	-45.25467155795246	-42.65467155795247	-38.854671557952486	-45.25467155795246	0.4333333333333324
<pause>	<pause>	1	441	46	-36.65249764490899	-42.65467155795247	-7.554671557952474	-7.554671557952474	-52.65467155795247	0.7630434782608695
path	path	1	487	54	36.010143256862335	-3.1546715579524403	67.04532844204755	70.74532844204754	-3.1546715579524403	1.2999999999999998
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
through	through	1	541	43	42.4825377443731	70.74532844204754	11.84532844204756	80.04532844204755	11.84532844204756	-1.3697674418604646
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
the	the	1	584	26	27.914559211278306	13.445328442047526	21.245328442047537	42.54532844204755	13.445328442047526	0.30000000000000043
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
woods	woods	1	610	36	48.35088399760309	19.645328442047514	42.54532844204755	85.64532844204751	18.04532844204755	0.6361111111111121
<pause>	<pause>	1	646	239	19.767922584306895	42.54532844204755	99.24532844204754	103.24532844204754	-80.15467155795247	0.23723849372384934
suddenly	suddenly	1	885	46	93.68228496378667	101.24532844204754	103.24532844204754	103.24532844204754	68.94532844204753	0.043478260869565216
<pause>	<pause>	1	931	110	-36.69376246704336	103.24532844204754	29.245328442047537	103.24532844204754	-88.65467155795247	-0.6727272727272727
sam	sam	1	1041	47	24.6070305697071	32.54532844204755	13.445328442047526	49.34532844204756	10.34532844204756	-0.40638297872340473
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
heard	heard	1	1088	43	31.487188907163816	10.34532844204756	42.54532844204755	49.34532844204756	7.245328442047537	0.7488372093023253
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	1131	34	51.16297550087105	42.54532844204755	45.945328442047526	74.44532844204753	14.945328442047526	0.09999999999999933
<pause>	<pause>	1	1165	3	33.11199510871419	39.145328442047514	27.645328442047514	39.145328442047514	27.645328442047514	-3.8333333333333335
noise	noise	1	1168	39	-96.42133822461915	21.245328442047537	-133.75467155795246	21.245328442047537	-144.75467155795246	-3.9743589743589745
