	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	100	29.573255813951743	29.57325581395176	29.57325581395176	29.57325581395176	29.57325581395176	0.0
sam	sam	1	100	45	44.97325581395177	29.57325581395176	94.4732558139518	97.67325581395178	23.173255813951783	1.442222222222223
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
and	and	1	145	21	105.95420819490417	91.2732558139518	88.07325581395176	123.07325581395176	88.07325581395176	-0.15238095238095456
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
jo	jo	1	166	30	12.433255813951792	84.9732558139518	-19.126744186048228	84.9732558139518	-19.126744186048228	-3.4700000000000006
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
went	went	1	196	48	12.22533914728511	-18.126744186048228	30.873255813951772	36.07325581395176	-18.126744186048228	1.0208333333333333
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
for	for	1	244	18	21.812144702840683	30.873255813951772	2.773255813951778	30.873255813951772	2.773255813951778	-1.561111111111111
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	262	4	-3.4517441860482236	-0.6267441860482279	-5.126744186048228	-0.6267441860482279	-5.126744186048228	-1.125
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
hike	hike	1	266	38	-21.4030599755219	-4.026744186048205	-37.12674418604823	33.473255813951795	-52.62674418604823	-0.871052631578948
<pause>	<pause>	1	304	41	-2.799914917755532	-36.12674418604823	32.17325581395178	32.17325581395178	-36.12674418604823	1.6658536585365857
they	they	1	345	15	23.233255813951782	34.773255813951806	23.173255813951783	36.07325581395176	12.173255813951783	-0.7733333333333349
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
took	took	1	360	26	61.077101967797944	25.773255813951778	75.67325581395178	80.2732558139518	25.773255813951778	1.9192307692307695
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	386	14	119.62325581395181	72.67325581395178	121.2732558139518	154.07325581395176	72.67325581395178	3.471428571428573
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
path	path	1	400	54	35.89547803617401	114.37325581395177	48.17325581395178	114.37325581395177	1.5732558139517892	-1.2259259259259256
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
through	through	1	454	26	4.623255813951786	44.07325581395176	-7.3267441860482165	44.07325581395176	-9.526744186048205	-1.9769230769230761
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
the	the	1	480	10	-9.086744186048218	-7.3267441860482165	-11.726744186048222	-6.226744186048222	-11.726744186048222	-0.44000000000000056
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
woods	woods	1	490	39	-12.29084675015078	-10.626744186048228	-36.12674418604823	58.07325581395176	-56.12674418604823	-0.6538461538461539
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
suddenly	suddenly	1	529	80	8.238255813951785	-32.32674418604822	-18.126744186048228	86.4732558139518	-57.82674418604822	0.17749999999999985
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
sam	sam	1	609	35	38.656112956808926	-14.92674418604821	52.37325581395177	84.9732558139518	-14.92674418604821	1.9228571428571424
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
heard	heard	1	644	19	30.199571603425483	48.17325581395178	13.373255813951772	48.17325581395178	13.373255813951772	-1.8315789473684216
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	663	6	2.823255813951789	9.773255813951778	-2.926744186048211	9.773255813951778	-2.926744186048211	-2.116666666666665
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
noise	noise	1	669	35	6.701827242523216	-4.026744186048205	7.473255813951795	19.473255813951795	-4.026744186048205	0.32857142857142857
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
coming	coming	1	704	31	-9.23319579895144	7.473255813951795	-20.226744186048222	7.473255813951795	-20.226744186048222	-0.8935483870967748
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
from	from	1	735	18	-16.910077519381552	-21.226744186048222	-9.526744186048205	-7.3267441860482165	-23.326744186048217	0.6500000000000009
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
the	the	1	753	9	-17.148966408270443	-10.626744186048228	-19.126744186048228	-10.626744186048228	-21.226744186048222	-0.9444444444444444
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
tree	tree	1	762	35	-2.729601328905357	-17.026744186048205	-2.926744186048211	8.57325581395179	-17.026744186048205	0.4028571428571427
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
above	above	1	797	42	-8.302934662238695	-6.226744186048222	-34.22674418604822	33.473255813951795	-49.12674418604823	-0.6666666666666666
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
their	their	1	839	13	-34.649821109125135	-31.326744186048217	-34.22674418604822	-29.326744186048217	-39.92674418604821	-0.2230769230769235
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
heads	heads	1	852	46	-47.89848331648301	-32.32674418604822	-50.92674418604821	-8.42674418604821	-79.32674418604822	-0.4043478260869564
<pause>	<pause>	1	898	89	-4.439103736610021	-50.026744186048205	48.17325581395178	48.17325581395178	-50.026744186048205	1.1033707865168538
jo	jo	1	987	34	43.693844049245925	49.57325581395176	29.57325581395176	62.37325581395177	25.773255813951778	-0.5882352941176471
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
climbed	climbed	1	1021	50	33.091255813951804	32.17325581395178	23.173255813951783	50.973255813951795	19.473255813951795	-0.18
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
up	up	1	1071	15	12.573255813951787	16.973255813951795	12.173255813951783	16.973255813951795	10.973255813951795	-0.3200000000000008
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
to	to	1	1086	6	13.373255813951772	13.373255813951772	13.373255813951772	13.373255813951772	13.373255813951772	0.0
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
see	see	1	1092	25	5.913255813951779	13.373255813951772	-7.3267441860482165	13.373255813951772	-7.3267441860482165	-0.8279999999999995
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
what	what	1	1117	14	-14.569601328905353	-10.626744186048228	-14.92674418604821	-10.626744186048228	-17.026744186048205	-0.30714285714285594
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
the	the	1	1131	9	-12.115633074937104	-11.726744186048222	-23.326744186048217	-4.026744186048205	-23.326744186048217	-1.2888888888888883
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
noise	noise	1	1140	59	-18.567422152149916	-23.326744186048217	-9.526744186048205	-9.526744186048205	-25.326744186048217	0.23389830508474596
<pause>	<pause>	1	1199	76	-9.526744186048187	-9.526744186048205	-9.526744186048205	-9.526744186048205	-9.526744186048205	0.0
was	was	1	1275	52	-55.0517441860482	-9.526744186048205	-76.32674418604822	-1.8267441860482165	-90.72674418604822	-1.284615384615385
<pause>	<pause>	1	1327	29	-66.17846832397925	-75.5267441860482	-41.82674418604822	-41.82674418604822	-75.5267441860482	1.162068965517241
and	and	1	1356	20	-8.361744186048217	-30.326744186048217	-2.926744186048211	0.47325581395179483	-30.326744186048217	1.3700000000000003
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
found	found	1	1376	36	6.973255813951784	-0.6267441860482279	6.273255813951778	25.773255813951778	-5.126744186048228	0.19166666666666682
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
two	two	1	1412	26	50.51940966010563	6.273255813951778	56.57325581395176	92.87325581395177	6.273255813951778	1.934615384615384
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
baby	baby	1	1438	38	49.70746634026759	53.773255813951806	42.773255813951806	75.67325581395178	32.17325581395178	-0.2894736842105263
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
