	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	6	35.60303385852716	35.15303385852715	37.8530338585272	37.8530338585272	35.15303385852715	0.45000000000000756
sam	sam	1	6	26	85.62995693545028	40.553033858527186	55.953033858527164	139.75303385852717	40.553033858527186	0.5923076923076914
<pause>	<pause>	1	32	20	37.123033858527165	54.553033858527186	22.053033858527186	54.553033858527186	22.053033858527186	-1.625
and	and	1	52	58	19.423723513699603	20.85303385852717	7.253033858527175	29.853033858527198	-4.446966141472814	-0.23448275862068957
<pause>	<pause>	1	110	3	12.919700525193841	9.65303385852718	15.753033858527175	15.753033858527175	9.65303385852718	2.0333333333333314
jo	jo	1	113	70	18.437319572812886	17.053033858527186	58.8530338585272	58.8530338585272	-19.84696614147282	0.5971428571428573
<pause>	<pause>	1	183	20	79.66303385852716	60.3530338585272	99.3530338585272	99.3530338585272	60.3530338585272	1.95
went	went	1	203	63	27.786367191860496	101.05303385852719	-7.846966141472819	107.75303385852717	-8.946966141472814	-1.7285714285714286
<pause>	<pause>	1	266	75	-6.888299474806163	-7.846966141472819	-3.3469661414728193	-3.3469661414728193	-7.846966141472819	0.06
for	for	1	341	6	-3.3469661414728193	-3.3469661414728193	-3.3469661414728193	-3.3469661414728193	-3.3469661414728193	0.0
<pause>	<pause>	1	347	22	-3.1333297778364564	-3.3469661414728193	0.15303385852718066	0.15303385852718066	-3.3469661414728193	0.1590909090909091
a	a	1	369	124	-58.37035323824703	4.853033858527169	-66.94696614147281	27.253033858527175	-86.44696614147281	-0.579032258064516
<pause>	<pause>	1	493	88	-25.686738868745547	-66.94696614147281	20.85303385852717	20.85303385852717	-66.94696614147281	0.9977272727272726
hike	hike	0	581	446	54.19365885852719	19.553033858527186	43.253033858527175	86.3530338585272	19.553033858527186	0.3703124999999998
<pause>	<pause>	1	1027	114	41.59513912168504	43.253033858527175	32.453033858527164	43.253033858527175	32.453033858527164	-0.09473684210526326
they	they	1	1141	53	30.141713103810186	32.453033858527164	55.953033858527164	55.953033858527164	20.85303385852717	0.44339622641509435
<pause>	<pause>	0	1194	117	67.75303385852716	67.75303385852717	67.75303385852717	67.75303385852717	67.75303385852717	0.0
took	took	1	1311	47	54.667927475548474	67.75303385852717	24.653033858527152	84.75303385852717	24.653033858527152	-0.9170212765957452
<pause>	<pause>	1	1358	5	17.053033858527186	22.053033858527186	12.053033858527186	22.053033858527186	12.053033858527186	-2.0
a	a	1	1363	28	13.778033858527172	9.65303385852718	15.753033858527175	18.253033858527175	0.15303385852718066	0.21785714285714267
<pause>	<pause>	1	1391	6	15.753033858527175	15.753033858527175	15.753033858527175	15.753033858527175	15.753033858527175	0.0
path	path	1	1397	50	20.859033858527177	15.753033858527175	20.85303385852717	39.15303385852715	1.3530338585271693	0.10199999999999988
<pause>	<pause>	1	1447	88	-30.520829777836465	18.253033858527175	-75.04696614147284	18.253033858527175	-75.04696614147284	-1.0602272727272728
through	through	1	1535	96	-12.729257808139494	-75.84696614147282	31.153033858527152	51.65303385852715	-92.94696614147281	1.114583333333333
<pause>	<pause>	1	1631	32	31.15303385852713	31.153033858527152	31.153033858527152	31.153033858527152	31.153033858527152	0.0
the	the	1	1663	32	11.559283858527184	31.153033858527152	6.053033858527186	31.153033858527152	0.15303385852718066	-0.7843749999999989
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
woods	woods	1	1695	27	12.59007089556422	8.453033858527164	0.15303385852718066	23.353033858527198	0.15303385852718066	-0.3074074074074068
<pause>	<pause>	0	1722	387	16.207381684614173	17.053033858527186	15.753033858527175	17.053033858527186	14.553033858527186	-0.014130434782608819
suddenly	suddenly	1	2109	90	71.19192274741606	15.753033858527175	112.8530338585272	126.95303385852716	15.753033858527175	1.0788888888888892
<pause>	<pause>	1	2199	77	91.06602087151421	112.8530338585272	53.15303385852715	112.8530338585272	53.15303385852715	-0.7753246753246759
sam	sam	1	2276	64	18.962408858527183	51.65303385852715	50.253033858527175	51.65303385852715	-23.046966141472836	-0.021874999999999645
<pause>	<pause>	1	2340	63	50.25303385852715	50.253033858527175	50.253033858527175	50.253033858527175	50.253033858527175	0.0
heard	heard	1	2403	46	20.033468641135865	50.253033858527175	-30.246966141472825	54.553033858527186	-30.246966141472825	-1.75
<pause>	<pause>	1	2449	4	-35.22196614147283	-32.246966141472825	-38.14696614147283	-32.246966141472825	-38.14696614147283	-1.4750000000000014
a	a	1	2453	16	-10.034466141472823	-40.14696614147283	6.053033858527186	6.053033858527186	-41.046966141472836	2.887500000000001
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
noise	noise	1	2469	68	19.844210329115413	7.253033858527175	32.453033858527164	57.453033858527164	-17.746966141472825	0.3705882352941175
<pause>	<pause>	1	2537	40	50.245533858527196	33.8530338585272	54.553033858527186	54.553033858527186	33.8530338585272	0.5174999999999997
coming	coming	1	2577	40	22.22553385852718	54.553033858527186	10.85303385852717	54.553033858527186	-7.846966141472819	-1.0925000000000005
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
from	from	1	2617	47	-2.5363278436004832	9.65303385852718	13.35303385852717	13.35303385852717	-28.246966141472825	0.0787234042553189
<pause>	<pause>	1	2664	46	12.79216429330978	13.35303385852717	6.053033858527186	13.35303385852717	6.053033858527186	-0.15869565217391268
the	the	1	2710	12	7.753033858527178	4.853033858527169	22.053033858527186	22.053033858527186	0.15303385852718066	1.4333333333333347
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
tree	tree	1	2722	48	80.6655338585272	25.953033858527164	55.953033858527164	145.3530338585272	14.553033858527186	0.625
<pause>	<pause>	1	2770	7	44.72446242995573	53.15303385852715	36.453033858527164	53.15303385852715	36.453033858527164	-2.385714285714284
above		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
<pause>	<pause>	1	2777	63	-8.337442331949017	33.8530338585272	-19.84696614147282	33.8530338585272	-38.14696614147283	-0.8523809523809527
their	the	0	2840	13	-15.431581526088207	-18.84696614147282	-5.546966141472836	-5.546966141472836	-20.946966141472814	1.0230769230769217
<pause>	<pause>	0	2853	105	-28.511028641472826	-19.84696614147282	-62.746966141472825	-19.84696614147282	-71.04696614147284	-0.6703125000000001
heads		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
<pause>	<pause>	1	2958	46	-63.94261831538587	-62.746966141472825	-65.34696614147282	-62.746966141472825	-67.74696614147283	-0.05652173913043466
jo		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
<pause>	<pause>	1	3004	48	-65.34696614147286	-65.34696614147282	-65.34696614147282	-65.34696614147282	-65.34696614147282	0.0
climbed		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
<pause>	<pause>	0	3052	462	-93.70111776602123	-92.24696614147283	-80.44696614147281	-80.44696614147281	-94.94696614147281	0.042599277978339394
up	up	1	3514	18	-69.85807725258395	-78.14696614147283	-74.24696614147283	-59.34696614147282	-78.14696614147283	0.21666666666666698
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
to	to	1	3532	34	-68.20578967088461	-73.44696614147281	-66.14696614147283	-65.34696614147282	-73.44696614147281	0.21470588235294066
<pause>	<pause>	1	3566	322	-23.23392266321187	-66.14696614147283	40.553033858527186	109.45303385852716	-66.14696614147283	0.33136645962732925
see	see	1	3888	52	19.056880012373327	41.953033858527164	-18.84696614147282	51.65303385852715	-26.14696614147283	-1.1692307692307689
<pause>	<pause>	1	3940	58	-2.010759244921095	-18.84696614147282	22.053033858527186	25.953033858527164	-18.84696614147282	0.7051724137931036
what	what	1	3998	40	43.40303385852717	18.253033858527175	48.8530338585272	53.15303385852715	18.253033858527175	0.7650000000000006
<pause>	<pause>	1	4038	89	48.86876419560593	48.8530338585272	50.253033858527175	50.253033858527175	48.8530338585272	0.01573033707865143
the	the	1	4127	32	68.46553385852718	51.65303385852715	87.95303385852716	96.05303385852719	40.553033858527186	1.1343750000000004
