	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	109	145.72944555384439	146.26889509512873	142.3688950951287	146.26889509512873	142.3688950951287	-0.03577981651376178
sam	sam	1	109	51	41.54144411473655	140.46889509512872	47.76889509512873	140.46889509512872	-23.7311049048713	-1.8176470588235292
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
and	and	1	160	40	17.36139509512871	53.668895095128704	67.46889509512872	67.46889509512872	-19.331104904871296	0.3450000000000003
<pause>	<pause>	1	200	20	119.15389509512868	80.1688950951287	37.668895095128704	154.1688950951287	37.668895095128704	-2.125
jo	jo	1	220	43	-122.98691885835964	15.968895095128715	-118.1311049048713	15.968895095128715	-152.13110490487128	-3.118604651162791
<pause>	<pause>	1	263	11	-77.9311049048713	-113.03110490487128	-17.031104904871285	-17.031104904871285	-113.03110490487128	8.727272727272727
went	went	1	274	29	-19.713863525560942	-6.531104904871285	75.36889509512869	91.76889509512873	-49.831104904871296	2.824137931034482
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
for	for	1	303	49	11.577058360434815	80.1688950951287	-18.131104904871307	154.1688950951287	-49.831104904871296	-2.006122448979592
<pause>	<pause>	1	352	98	-16.27906408854476	-18.131104904871307	-15.93110490487129	-15.93110490487129	-18.131104904871307	0.02244897959183691
a	a	1	450	11	-11.340195813962204	-15.93110490487129	-4.131104904871307	-4.131104904871307	-15.93110490487129	1.0727272727272712
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
hike	hike	1	461	80	79.30014509512873	-1.7311049048713016	138.56889509512868	154.1688950951287	-52.7311049048713	1.7537499999999997
<pause>	<pause>	1	541	41	72.64206582683602	136.56889509512868	13.368895095128693	136.56889509512868	13.368895095128693	-3.0048780487804874
they	they	1	582	92	-98.37893099182781	10.768895095128727	-134.8311049048713	10.768895095128727	-195.63110490487128	-1.582608695652174
<pause>	<pause>	1	674	26	-22.665720289486675	-127.3311049048713	100.26889509512873	100.26889509512873	-127.3311049048713	8.753846153846155
took	took	1	700	42	45.64508557131921	112.56889509512868	14.668895095128704	154.1688950951287	-11.231104904871302	-2.33095238095238
<pause>	<pause>	1	742	5	-3.971104904871294	8.268895095128698	-15.93110490487129	8.268895095128698	-15.93110490487129	-4.839999999999998
a	a	1	747	33	68.60222842846204	-21.531104904871285	148.26889509512873	154.1688950951287	-27.031104904871285	5.1454545454545455
<pause>	<pause>	1	780	32	149.54702009512872	148.26889509512873	152.1688950951287	152.1688950951287	148.26889509512873	0.12187499999999929
path	path	1	812	75	61.18889509512872	152.1688950951287	110.76889509512873	154.1688950951287	-97.53110490487128	-0.5519999999999997
<pause>	<pause>	1	887	12	55.13556176179538	98.56889509512868	91.76889509512873	98.56889509512868	10.768895095128727	-0.5666666666666629
through	through	1	899	30	-25.991104904871296	90.06889509512868	-39.7311049048713	90.06889509512868	-40.831104904871296	-4.326666666666666
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
the	the	1	929	50	-35.21110490487129	-38.7311049048713	-11.231104904871302	-11.231104904871302	-51.7311049048713	0.55
<pause>	<pause>	1	979	37	11.528354554588162	-10.031104904871285	27.968895095128715	27.968895095128715	-10.031104904871285	1.027027027027027
woods	woods	1	1016	47	-17.097062351679806	27.968895095128715	112.56889509512868	112.56889509512868	-73.63110490487131	1.7999999999999994
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
suddenly	suddenly	1	1063	86	21.106104397454324	125.36889509512869	6.968895095128715	154.1688950951287	-38.7311049048713	-1.3767441860465113
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
sam	sam	1	1149	68	-36.55610490487129	4.468895095128715	36.26889509512873	37.668895095128704	-101.2311049048713	0.4676470588235296
<pause>	<pause>	1	1217	19	46.2531056214445	44.86889509512869	17.268895095128727	58.168895095128704	17.268895095128727	-1.4526315789473667
heard	heard	1	1236	56	1.4974665237001257	9.468895095128715	130.96889509512872	154.1688950951287	-68.43110490487129	2.169642857142857
<pause>	<pause>	1	1292	32	58.19077009512872	127.1688950951287	-6.531104904871285	127.1688950951287	-6.531104904871285	-4.178125
a	a	1	1324	9	-38.00888268264907	-10.031104904871285	-68.43110490487129	-10.031104904871285	-70.13110490487131	-6.48888888888889
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
noise	noise	1	1333	43	-34.54970955603408	-60.2311049048713	-8.93110490487129	-8.93110490487129	-60.2311049048713	1.1930232558139537
<pause>	<pause>	1	1376	3	-6.531104904871294	-7.731104904871302	-5.331104904871296	-5.331104904871296	-7.731104904871302	0.8000000000000019
coming	coming	1	1379	30	-10.42777157153796	-4.131104904871307	-5.331104904871296	-1.7311049048713016	-14.731104904871302	-0.03999999999999962
<pause>	<pause>	1	1409	3	-5.331104904871296	-5.331104904871296	-5.331104904871296	-5.331104904871296	-5.331104904871296	0.0
from	from	0	1412	201	-37.15491442868082	-39.7311049048713	-19.331104904871296	-19.331104904871296	-45.831104904871296	0.4857142857142859
<pause>	<pause>	1	1613	37	57.060786987020606	-15.93110490487129	136.56889509512868	136.56889509512868	-15.93110490487129	4.121621621621621
the	the	1	1650	11	18.587076913310536	140.46889509512872	-40.831104904871296	154.1688950951287	-40.831104904871296	-16.481818181818184
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
tree	tree	1	1661	54	-46.342216015982416	-39.7311049048713	-50.7311049048713	-8.93110490487129	-93.03110490487128	-0.2037037037037037
<pause>	<pause>	1	1715	7	-42.788247762014166	-48.831104904871296	-36.63110490487131	-36.63110490487131	-48.831104904871296	1.7428571428571413
above	above	1	1722	53	-10.70468981053167	-34.531104904871285	-21.531104904871285	152.1688950951287	-56.531104904871285	0.24528301886792453
<pause>	<pause>	1	1775	3	-25.9311049048713	-23.7311049048713	-28.131104904871307	-23.7311049048713	-28.131104904871307	-1.4666666666666686
their	their	1	1778	21	-46.41205728582368	-30.331104904871296	-44.831104904871296	-30.331104904871296	-54.63110490487131	-0.6904761904761905
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
heads	heads	1	1799	65	41.236587402821016	-48.831104904871296	148.26889509512873	154.1688950951287	-101.93110490487129	3.032307692307693
<pause>	<pause>	1	1864	32	97.70952009512871	146.26889509512873	47.76889509512873	146.26889509512873	47.76889509512873	-3.078125
jo	jo	1	1896	30	2.8888950951287056	44.86889509512869	-13.531104904871285	44.86889509512869	-22.631104904871307	-1.9466666666666659
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
