	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	179	-116.54049595527583	-172.09189260332045	64.70810739667954	64.70810739667954	-172.09189260332045	1.3229050279329608
sam	sam	1	179	48	84.77685739667956	69.30810739667956	148.60810739667957	148.60810739667957	29.708107396679537	1.6520833333333336
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
and	and	1	227	58	43.211555672541614	144.60810739667957	-12.091892603320446	144.60810739667957	-12.091892603320446	-2.7017241379310346
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
jo	jo	1	285	43	-23.612822835878596	-14.391892603320457	-31.091892603320446	-2.5918926033204457	-34.19189260332044	-0.38837209302325554
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
went	went	1	328	69	7.058832034360704	-29.99189260332045	64.70810739667954	85.40810739667953	-29.99189260332045	1.372463768115942
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
for	for	1	397	47	8.246405269019974	61.60810739667957	25.60810739667957	61.60810739667957	-17.791892603320463	-0.7659574468085106
<pause>	<pause>	1	444	3	42.37477406334622	33.80810739667956	51.00810739667955	51.00810739667955	33.80810739667956	5.73333333333333
a	a	1	447	19	11.234423186153235	60.10810739667957	-16.69189260332044	70.90810739667953	-16.69189260332044	-4.042105263157896
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
hike	hike	1	466	48	-48.58980926998711	-18.99189260332045	-75.89189260332046	-18.99189260332045	-79.99189260332045	-1.1854166666666668
<pause>	<pause>	1	514	79	-34.334930578003984	-75.89189260332046	4.80810739667956	4.80810739667956	-75.89189260332046	1.0215189873417723
they	they	1	593	37	17.229729018301168	4.80810739667956	8.608107396679543	40.908107396679526	-3.7918926033204627	0.10270270270270224
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
took	took	1	630	56	44.5259645395367	9.80810739667956	43.70810739667954	118.30810739667956	-14.391892603320457	0.6053571428571425
<pause>	<pause>	1	686	3	35.20810739667954	39.408107396679526	31.00810739667955	39.408107396679526	31.00810739667955	-2.7999999999999923
a	a	1	689	36	-16.050225936653785	26.908107396679526	-35.29189260332046	26.908107396679526	-35.29189260332046	-1.7277777777777774
<pause>	<pause>	1	725	38	-71.4024189191099	-37.39189260332046	-101.59189260332045	-37.39189260332046	-101.59189260332045	-1.689473684210526
path	path	1	763	53	-111.53717562218839	-102.99189260332045	-56.19189260332044	-56.19189260332044	-127.59189260332045	0.8830188679245285
<pause>	<pause>	1	816	59	73.41658197295075	-46.49189260332045	35.20810739667954	150.50810739667955	-46.49189260332045	1.3847457627118642
through	through	1	875	57	-5.056804884022202	33.80810739667956	-31.091892603320446	33.80810739667956	-31.091892603320446	-1.1385964912280704
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
the	the	1	932	33	-28.958559269987116	-32.091892603320446	-35.29189260332046	-17.791892603320463	-35.29189260332046	-0.09696969696969748
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
woods	woods	1	965	52	-68.8611233725512	-36.29189260332046	-111.29189260332046	-22.291892603320463	-120.39189260332046	-1.4423076923076923
<pause>	<pause>	1	1017	61	-47.19681063610733	-109.99189260332045	22.908107396679526	22.908107396679526	-109.99189260332045	2.1786885245901635
suddenly	suddenly	1	1078	91	24.626788715360856	25.60810739667957	16.30810739667956	146.60810739667957	-31.091892603320446	-0.10219780219780232
<pause>	<pause>	1	1169	25	33.99610739667955	17.60810739667957	51.00810739667955	51.00810739667955	17.60810739667957	1.3359999999999992
sam	sam	1	1194	71	69.52078345301761	52.50810739667955	97.20810739667954	112.90810739667953	-0.19189260332044	0.6295774647887322
<pause>	<pause>	1	1265	25	74.80810739667955	95.50810739667955	49.60810739667957	95.50810739667955	49.60810739667957	-1.8359999999999992
heard	heard	1	1290	55	-0.3173471487749974	46.60810739667957	8.608107396679543	46.60810739667957	-33.19189260332044	-0.6909090909090915
<pause>	<pause>	1	1345	3	13.708107396679557	11.108107396679571	16.30810739667956	16.30810739667956	11.108107396679571	1.7333333333333296
a	a	1	1348	18	-11.019670381098232	18.908107396679526	-28.891892603320457	24.208107396679537	-28.891892603320457	-2.6555555555555546
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
noise	noise	1	1366	74	-8.990541251969098	-29.99189260332045	-2.5918926033204457	16.30810739667956	-31.091892603320446	0.3702702702702704
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
coming	coming	1	1440	67	-15.375474692872691	-3.7918926033204627	-20.091892603320446	-2.5918926033204457	-26.69189260332044	-0.24328358208955198
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
from	from	1	1507	75	-7.682559269987116	-20.091892603320446	33.80810739667956	33.80810739667956	-37.39189260332046	0.7186666666666668
<pause>	<pause>	1	1582	17	33.808107396679574	33.80810739667956	33.80810739667956	33.80810739667956	33.80810739667956	0.0
the	the	1	1599	20	-10.561892603320446	33.80810739667956	-31.091892603320446	33.80810739667956	-34.19189260332044	-3.245
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
tree	tree	1	1619	61	53.4720418229091	-27.791892603320463	104.10810739667957	112.90810739667953	-27.791892603320463	2.1622950819672138
<pause>	<pause>	1	1680	110	71.72992557849781	104.10810739667957	4.80810739667956	104.10810739667957	4.80810739667956	-0.9027272727272728
above	above	1	1790	84	-26.443083079510934	3.5081073966795486	-18.99189260332045	3.5081073966795486	-42.49189260332045	-0.26785714285714285
<pause>	<pause>	1	1874	26	10.185030473602628	-16.69189260332044	8.608107396679543	32.408107396679526	-16.69189260332044	0.9730769230769224
their	their	1	1900	60	-29.94189260332045	2.30810739667956	-26.69189260332044	2.30810739667956	-38.39189260332046	-0.48333333333333334
<pause>	<pause>	1	1960	3	-26.69189260332044	-26.69189260332044	-26.69189260332044	-26.69189260332044	-26.69189260332044	0.0
heads	heads	1	1963	33	1.544471033043183	-26.69189260332044	52.50810739667955	52.50810739667955	-32.091892603320446	2.3999999999999995
<pause>	<pause>	1	1996	115	45.39332478798387	54.00810739667955	-6.19189260332044	55.50810739667955	-6.19189260332044	-0.5234782608695652
jo	jo	1	2111	43	45.84066553621443	-12.091892603320446	78.90810739667953	107.60810739667957	-23.391892603320457	2.116279069767441
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
climbed	climbed	1	2154	94	-4.395084092682154	78.90810739667953	-0.19189260332044	78.90810739667953	-35.29189260332046	-0.8414893617021273
<pause>	<pause>	1	2248	21	13.808107396679551	1.108107396679543	26.908107396679526	26.908107396679526	1.108107396679543	1.2285714285714278
up	up	1	2269	40	37.78060739667952	28.30810739667956	40.908107396679526	49.60810739667957	16.30810739667956	0.31499999999999917
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
to	to	1	2309	45	13.899218507790662	40.908107396679526	-13.19189260332044	42.30810739667956	-13.19189260332044	-1.2022222222222214
<pause>	<pause>	1	2354	32	-47.641892603320464	-15.591892603320446	-76.69189260332044	-15.591892603320446	-76.69189260332044	-1.9093749999999998
