	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	223	107.06730305838329	107.06730305838363	107.06730305838363	107.06730305838363	107.06730305838363	0.0
sam	sam	1	223	95	26.543092532067835	107.06730305838363	101.16730305838365	107.06730305838363	-40.13269694161636	-0.0621052631578945
<pause>	<pause>	1	318	24	55.31730305838361	99.16730305838365	-20.532696941616393	99.16730305838365	-20.532696941616393	-4.987500000000002
and	and	1	342	75	-47.131363608283024	-28.532696941616393	-3.732696941616382	-3.732696941616382	-61.832696941616376	0.33066666666666683
<pause>	<pause>	1	417	87	94.30178581700439	3.5673030583836294	95.26730305838362	107.06730305838363	3.5673030583836294	1.054022988505747
jo	jo	1	504	80	-31.990196941616375	93.36730305838364	2.167303058383652	93.36730305838364	-80.63269694161636	-1.14
<pause>	<pause>	1	584	55	-36.83996966888909	8.06730305838363	-176.83269694161638	51.46730305838361	-176.83269694161638	-3.361818181818182
went	went	1	639	40	-177.3326969416164	-180.83269694161638	-175.63269694161636	-163.33269694161638	-186.83269694161638	0.13000000000000042
<pause>	<pause>	1	679	12	-186.20769694161638	-177.43269694161637	-192.43269694161637	-177.43269694161637	-192.43269694161637	-1.25
for	for	1	691	32	-133.83894694161637	-192.93269694161637	-61.832696941616376	-60.63269694161636	-195.43269694161637	4.096875
<pause>	<pause>	1	723	3	-59.49936360828303	-60.63269694161636	-58.332696941616376	-58.332696941616376	-60.63269694161636	0.766666666666661
a	a	1	726	30	-35.61269694161638	-57.13269694161636	-12.232696941616382	-12.232696941616382	-61.832696941616376	1.496666666666666
<pause>	<pause>	1	756	3	-2.1993636082830412	-6.532696941616393	2.167303058383652	2.167303058383652	-6.532696941616393	2.900000000000015
hike	hike	1	759	80	24.943553058383635	6.567303058383629	107.06730305838363	107.06730305838363	-66.43269694161637	1.25625
<pause>	<pause>	1	839	54	90.34508083616137	107.06730305838363	15.667303058383652	107.06730305838363	15.667303058383652	-1.6925925925925922
they	they	1	893	24	-34.3035302749497	9.56730305838363	-23.232696941616382	9.56730305838363	-50.032696941616365	-1.3666666666666671
<pause>	<pause>	1	917	10	8.087303058383622	-17.732696941616382	33.06730305838363	33.06730305838363	-17.732696941616382	5.080000000000001
