	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	68	91.78695251267929	223.48695251267924	34.78695251267922	223.48695251267924	11.48695251267921	-2.7750000000000004
sam	sam	1	68	37	72.99776332349002	40.78695251267922	132.5869525126792	132.5869525126792	28.28695251267922	2.4810810810810806
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
and	and	1	105	22	127.64149796722468	137.98695251267924	101.48695251267921	144.7869525126792	101.48695251267921	-1.6590909090909103
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
jo	jo	1	127	50	71.69895251267923	96.78695251267922	-27.01304748732079	100.28695251267922	-27.01304748732079	-2.4760000000000004
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
went	went	1	177	40	-43.9505474873208	-27.01304748732079	-62.21304748732078	-27.01304748732079	-62.21304748732078	-0.8799999999999997
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
for	for	1	217	55	-10.342138396411697	-63.31304748732079	50.586952512679204	78.18695251267923	-73.91304748732078	2.070909090909091
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	272	21	51.49171441744112	49.68695251267923	63.886952512679215	63.886952512679215	46.98695251267921	0.6761904761904757
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
hike	hike	1	293	46	23.093474251809653	63.886952512679215	-11.113047487320785	68.88695251267922	-15.213047487320779	-1.6304347826086956
<pause>	<pause>	1	339	36	-9.182491931765231	-11.713047487320779	50.586952512679204	50.586952512679204	-33.113047487320785	1.7305555555555552
they	they	1	375	29	100.59384906440336	59.086952512679204	109.78695251267922	120.98695251267921	59.086952512679204	1.748275862068966
<pause>	<pause>	1	404	3	109.7869525126792	109.78695251267922	109.78695251267922	109.78695251267922	109.78695251267922	0.0
took	took	1	407	38	73.48958409162658	109.78695251267922	17.386952512679215	112.18695251267923	17.386952512679215	-2.431578947368421
<pause>	<pause>	1	445	14	-6.891618915892212	13.686952512679227	-25.91304748732078	13.686952512679227	-25.91304748732078	-2.828571428571429
a	a	1	459	19	-34.744626434689195	-29.113047487320785	-29.613047487320785	-29.113047487320785	-40.31304748732079	-0.02631578947368421
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
