	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	74	-207.42188280717863	-211.9151260504218	-185.4151260504218	-185.4151260504218	-212.5151260504218	0.3581081081081081
sam	sam	1	74	59	-2.521905711438742	-184.6151260504218	50.084873949578196	92.68487394957822	-184.6151260504218	3.977966101694915
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
and	and	1	133	9	105.14042950513375	66.48487394957823	128.8848739495782	128.8848739495782	66.48487394957823	6.933333333333331
<pause>	<pause>	1	142	22	21.325783040487284	128.8848739495782	-11.915126050421804	128.8848739495782	-45.71512605042179	-6.4
jo	jo	1	164	57	42.48662833554315	5.384873949578207	25.384873949578207	78.48487394957823	5.384873949578207	0.3508771929824561
<pause>	<pause>	1	221	16	9.278623949578204	23.98487394957823	-10.615126050421793	23.98487394957823	-10.615126050421793	-2.1625000000000014
went	went	1	237	26	-22.29204912734487	-14.51512605042177	13.784873949578184	13.784873949578184	-49.0151260504218	1.0884615384615368
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
for	for	1	263	37	35.03892800363226	15.284873949578184	42.18487394957822	45.284873949578184	15.284873949578184	0.7270270270270279
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	300	7	38.84201680672106	40.584873949578196	35.98487394957823	40.584873949578196	35.98487394957823	-0.6571428571428523
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
hike	hike	1	307	62	28.526809433449202	35.98487394957823	22.48487394957823	118.98487394957823	-43.415126050421804	-0.21774193548387097
<pause>	<pause>	1	369	62	12.730035239900799	22.48487394957823	9.584873949578196	40.584873949578196	-34.21512605042179	-0.20806451612903282
they	they	1	431	29	3.571080846129932	9.584873949578196	-1.4151260504218044	25.384873949578207	-6.715126050421816	-0.3793103448275862
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
took	took	1	460	55	56.60123758594184	2.6848739495782183	115.18487394957822	115.18487394957822	2.6848739495782183	2.0454545454545454
<pause>	<pause>	1	515	4	120.00987394957822	117.0848739495782	122.98487394957823	122.98487394957823	117.0848739495782	1.4750000000000085
a	a	1	519	12	127.06820728291153	124.8848739495782	120.98487394957823	128.8848739495782	120.98487394957823	-0.3249999999999981
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
path	path	1	531	55	17.21214667685093	115.18487394957822	26.884873949578207	115.18487394957822	-29.415126050421804	-1.6054545454545457
<pause>	<pause>	1	586	25	18.056873949578208	26.884873949578207	2.6848739495782183	26.884873949578207	2.6848739495782183	-0.9679999999999995
through	through	1	611	27	-23.65216308745884	-0.015126050421770287	-23.31512605042178	-0.015126050421770287	-40.0151260504218	-0.8629629629629634
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
the	the	1	638	18	0.37931839402265016	-24.5151260504218	31.384873949578207	31.384873949578207	-24.5151260504218	3.105555555555556
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
woods	woods	1	656	46	81.61313481914338	35.98487394957823	83.78487394957818	128.8848739495782	35.98487394957823	1.0391304347826078
<pause>	<pause>	1	702	81	101.30462703599784	85.48487394957823	50.084873949578196	113.28487394957818	50.084873949578196	-0.43703703703703745
suddenly	suddenly	1	783	63	7.246778711482978	42.18487394957822	-27.0151260504218	113.28487394957818	-65.0151260504218	-1.0984126984126987
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
sam	sam	1	846	43	79.6639437170201	-20.81512605042178	120.98487394957823	128.8848739495782	-20.81512605042178	3.2976744186046516
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
heard	heard	1	889	45	28.92709617180046	117.0848739495782	-42.31512605042178	117.0848739495782	-63.0151260504218	-3.5422222222222217
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	934	3	27.951540616244888	-42.31512605042178	115.18487394957822	115.18487394957822	-42.31512605042178	52.5
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
noise	noise	1	937	40	32.87737394957823	118.98487394957823	-20.81512605042178	118.98487394957823	-20.81512605042178	-3.495
<pause>	<pause>	1	977	50	-55.56712605042181	-25.81512605042178	-43.415126050421804	-25.81512605042178	-72.1151260504218	-0.3520000000000005
coming	coming	1	1027	45	-59.26845938375512	-47.915126050421804	63.18487394957822	63.18487394957822	-143.4151260504218	2.4688888888888894
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
from	from	1	1072	42	4.546778711482965	64.78487394957818	-5.415126050421804	71.5848739495782	-50.11512605042179	-1.6714285714285713
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
the	the	1	1114	17	21.76134453781351	-4.01512605042177	31.384873949578207	31.384873949578207	-4.01512605042177	2.0823529411764694
<pause>	<pause>	1	1131	8	43.97237394957821	34.48487394957823	50.084873949578196	50.084873949578196	34.48487394957823	1.9499999999999957
tree	tree	1	1139	25	15.940873949578204	50.084873949578196	-14.51512605042177	50.084873949578196	-19.615126050421793	-2.5839999999999987
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
above	above	1	1164	14	56.49915966386391	-9.315126050421782	32.88487394957821	101.8848739495782	-9.315126050421782	3.0142857142857133
<pause>	<pause>	1	1178	27	16.477466542170802	12.384873949578207	69.8848739495782	87.28487394957818	-10.615126050421793	2.1296296296296298
their	their	1	1205	40	-35.3726260504218	54.88487394957821	-13.215126050421816	54.88487394957821	-74.1151260504218	-1.7025000000000006
<pause>	<pause>	1	1245	65	12.2094893341936	-10.615126050421793	118.98487394957823	128.8848739495782	-15.815126050421782	1.9938461538461543
