	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	159	57.88188957918663	57.88188957918675	57.88188957918675	57.88188957918675	57.88188957918675	0.0
sam	sam	1	159	40	40.35688957918678	57.88188957918675	-76.61811042081322	109.98188957918677	-80.81811042081324	-3.3624999999999994
<pause>	<pause>	0	199	267	-29.744939689105905	35.98188957918677	-13.51811042081323	109.98188957918677	-115.21811042081322	-1.2073170731707317
and	and	1	466	47	29.371251281314443	-0.818110420813241	35.98188957918677	37.68188957918676	-0.818110420813241	0.7829787234042556
<pause>	<pause>	1	513	36	24.12633402363123	35.98188957918677	9.48188957918677	35.98188957918677	9.48188957918677	-0.7361111111111112
jo	jo	1	549	58	38.716372337807464	9.48188957918677	71.98188957918677	109.98188957918677	-0.818110420813241	1.0775862068965518
<pause>	<pause>	1	607	3	59.048556245853455	66.5818895791868	50.98188957918677	66.5818895791868	50.98188957918677	-5.200000000000007
went	went	1	610	12	28.956889579186768	34.38188957918675	34.38188957918675	39.28188957918678	7.98188957918677	0.0
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
for	for	1	622	46	30.377541753099813	32.78188957918678	29.581889579186793	40.88188957918675	18.581889579186793	-0.0695652173913041
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	668	35	16.23903243632963	23.28188957918678	31.18188957918676	39.28188957918678	7.98188957918677	0.22571428571428506
<pause>	<pause>	1	703	5	5.78188957918677	27.98188957918677	-17.618110420813252	27.98188957918677	-17.618110420813252	-9.120000000000005
hike	hike	1	708	24	-48.6347770874799	-30.81811042081324	-43.418110420813235	-30.81811042081324	-65.71811042081322	-0.5249999999999998
<pause>	<pause>	1	732	46	-12.181153899074099	-42.21811042081322	20.18188957918676	20.18188957918676	-42.21811042081322	1.3565217391304343
they	they	1	778	44	15.363707761004951	21.68188957918676	3.581889579186793	32.78188957918678	3.581889579186793	-0.4113636363636356
<pause>	<pause>	1	822	3	4.081889579186793	3.581889579186793	5.081889579186793	5.081889579186793	3.581889579186793	0.5
took		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
<pause>	<pause>	1	825	86	5.251657021047257	5.081889579186793	10.98188957918677	10.98188957918677	5.081889579186793	0.06860465116279044
a	a	0	911	155	15.595047473923614	-44.71811042081322	23.28188957918678	35.98188957918677	-44.71811042081322	1.7894736842105263
<pause>	<pause>	1	1066	120	39.76855624585351	24.78188957918678	39.28188957918678	40.88188957918675	24.78188957918678	0.12083333333333333
path	path	1	1186	41	57.220913969430676	39.28188957918678	84.88188957918675	90.48188957918677	18.581889579186793	1.1121951219512187
<pause>	<pause>	1	1227	20	75.28688957918675	84.88188957918675	59.58188957918679	84.88188957918675	59.58188957918679	-1.2649999999999977
through	through	1	1247	67	74.3908448030674	57.88188957918675	94.38188957918675	109.98188957918677	23.28188957918678	0.5447761194029851
<pause>	<pause>	1	1314	15	79.37522291252009	92.38188957918675	66.5818895791868	92.38188957918675	66.5818895791868	-1.7199999999999969
the	the	1	1329	44	47.41825321555038	64.88188957918675	-2.2181104208132183	64.88188957918675	-2.2181104208132183	-1.5249999999999992
<pause>	<pause>	1	1373	7	-7.489538992241819	-9.318110420813241	-5.118110420813252	-3.6181104208132524	-12.118110420813252	0.5999999999999984
woods	woods	1	1380	42	-37.508586611289424	-0.818110420813241	-72.31811042081324	7.98188957918677	-72.31811042081324	-1.7023809523809523
<pause>	<pause>	1	1422	269	-60.27721822750464	-73.41811042081324	32.78188957918678	32.78188957918678	-78.71811042081322	0.3947955390334573
suddenly	suddenly	1	1691	84	-77.10977708747984	34.38188957918675	-126.21811042081322	57.88188957918675	-134.21811042081322	-1.9119047619047616
<pause>	<pause>	1	1775	81	-126.21811042081323	-126.21811042081322	-126.21811042081322	-126.21811042081322	-126.21811042081322	0.0
sam	sam	1	1856	60	-109.63311042081321	-126.21811042081322	-73.41811042081324	-73.41811042081324	-136.51811042081323	0.8799999999999997
<pause>	<pause>	1	1916	115	-3.102458246900215	-70.11811042081322	56.08188957918679	56.08188957918679	-70.11811042081322	1.0973913043478263
heard	heard	1	2031	38	69.86610010550254	56.08188957918679	47.58188957918679	90.48188957918677	47.58188957918679	-0.2236842105263158
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	2069	23	20.555802622665034	42.58188957918679	18.581889579186793	42.58188957918679	9.48188957918677	-1.0434782608695652
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
noise	noise	1	2092	55	-26.48174678444959	13.98188957918677	-61.21811042081322	13.98188957918677	-80.81811042081324	-1.367272727272727
