	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	60	-37.75028019997824	-68.5736135333116	15.426386466688427	15.426386466688427	-68.5736135333116	1.4000000000000006
sam	sam	1	60	32	48.41388646668841	18.426386466688427	92.62638646668842	100.12638646668842	18.426386466688427	2.3187499999999996
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
and	and	1	92	47	31.702982211369253	83.5263864666884	-33.77361353331159	83.5263864666884	-33.77361353331159	-2.4957446808510633
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
jo	jo	1	139	55	-33.46815898785705	-37.373613533311584	-34.97361353331161	-9.573613533311573	-47.873613533311584	0.04363636363636322
<pause>	<pause>	1	194	9	-31.184724644422708	-34.97361353331161	-26.373613533311584	-26.373613533311584	-34.97361353331161	0.955555555555558
went	went	1	203	32	4.882636466688408	-23.873613533311584	24.326386466688405	31.926386466688427	-23.873613533311584	1.5062499999999996
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
for	for	1	235	31	42.026386466688386	25.826386466688405	41.326386466688405	52.626386466688416	25.826386466688405	0.5
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	266	14	42.86210075240268	42.92638646668843	16.926386466688427	52.626386466688416	16.926386466688427	-1.8571428571428572
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
hike	hike	1	280	64	-26.05330103331159	9.726386466688382	-10.973613533311607	9.726386466688382	-44.373613533311584	-0.3234374999999998
<pause>	<pause>	1	344	10	4.57638646668841	-8.273613533311618	19.826386466688405	19.826386466688405	-8.273613533311618	2.8100000000000023
they	they	1	354	18	-4.12916908886715	24.326386466688405	-26.373613533311584	28.926386466688427	-26.373613533311584	-2.816666666666666
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
took	took	1	372	31	13.336063886043247	-27.673613533311595	79.92638646668843	79.92638646668843	-36.173613533311595	3.4709677419354845
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	403	14	74.14067218097412	87.12638646668842	62.626386466688416	87.12638646668842	62.626386466688416	-1.75
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
path	path	1	417	48	22.093053133355067	62.626386466688416	1.226386466688382	62.626386466688416	1.226386466688382	-1.2791666666666675
<pause>	<pause>	1	465	20	-4.223613533311584	-0.17361353331159535	-0.17361353331159535	-0.17361353331159535	-5.573613533311573	0.0
through	through	1	485	44	3.565022830324772	1.226386466688382	2.626386466688416	18.426386466688427	-14.873613533311584	0.03181818181818259
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
the	the	1	529	14	27.969243609545547	-0.17361353331159535	47.72638646668838	52.626386466688416	-5.573613533311573	3.42142857142857
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
woods	woods	1	543	47	-1.0502092779924475	41.326386466688405	19.826386466688405	41.326386466688405	-28.873613533311584	-0.4574468085106383
<pause>	<pause>	1	590	30	30.199719800021718	19.826386466688405	35.02638646668839	35.02638646668839	19.826386466688405	0.5066666666666663
suddenly	suddenly	1	620	72	49.268053133355046	35.02638646668839	28.926386466688427	111.5263864666884	18.426386466688427	-0.08472222222222175
<pause>	<pause>	1	692	20	14.861386466688398	27.326386466688405	8.226386466688382	27.326386466688405	8.226386466688382	-0.9550000000000012
sam	sam	1	712	51	29.5185433294335	8.226386466688382	39.72638646668838	42.92638646668843	8.226386466688382	0.6176470588235294
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
heard	heard	1	763	44	29.48320464850657	38.126386466688416	36.626386466688416	41.326386466688405	12.526386466688393	-0.03409090909090909
<pause>	<pause>	1	807	3	41.326386466688405	38.126386466688416	44.52638646668839	44.52638646668839	38.126386466688416	2.1333333333333258
a	a	1	810	17	18.679327643158988	49.326386466688405	-4.273613533311618	59.22638646668838	-4.273613533311618	-3.1529411764705895
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
noise	noise	1	827	58	5.01431750117116	-6.973613533311607	12.526386466688393	33.52638646668839	-27.673613533311595	0.33620689655172414
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
coming	coming	1	885	44	14.278659193961134	15.426386466688427	-4.273613533311618	41.326386466688405	-5.573613533311573	-0.44772727272727375
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
from	from	1	929	39	-7.1223314820295425	-4.273613533311618	-22.5736135333116	18.426386466688427	-40.873613533311584	-0.4692307692307688
<pause>	<pause>	1	968	24	-11.440280199978256	-23.873613533311584	14.026386466688393	14.026386466688393	-23.873613533311584	1.5791666666666657
the	the	1	992	12	7.259719800021737	16.926386466688427	-17.473613533311607	24.326386466688405	-17.473613533311607	-2.8666666666666694
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
tree	tree	1	1004	33	-13.049371109069167	-21.373613533311584	-55.673613533311595	30.426386466688427	-76.6736135333116	-1.0393939393939398
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
above	above	1	1037	46	-24.11926570722464	-51.27361353331159	-28.873613533311584	4.026386466688393	-56.77361353331159	0.48695652173913057
<pause>	<pause>	1	1083	11	-23.3827044424025	-28.873613533311584	-14.873613533311584	-14.873613533311584	-28.873613533311584	1.2727272727272727
their	their	1	1094	23	-14.369265707224644	-12.273613533311618	-27.673613533311595	2.626386466688416	-27.673613533311595	-0.6695652173913034
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
heads	heads	1	1117	50	-54.3376135333116	-28.873613533311584	-56.77361353331159	-28.873613533311584	-88.27361353331159	-0.5580000000000002
<pause>	<pause>	1	1167	20	-40.16361353331158	-55.673613533311595	-18.773613533311618	-18.773613533311618	-55.673613533311595	1.8449999999999989
jo	jo	0	1187	77	55.338507678809606	-36.173613533311595	105.72638646668838	123.3263864666884	-36.173613533311595	4.299999999999999
<pause>	<pause>	1	1264	3	92.09305313335507	100.12638646668842	83.5263864666884	100.12638646668842	83.5263864666884	-5.533333333333341
