	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	47	123.20008061391752	142.54263380540687	66.94263380540684	142.54263380540687	66.94263380540684	-1.6085106382978729
sam	sam	1	47	31	55.200698321535896	62.14263380540689	104.54263380540687	104.54263380540687	34.64263380540689	1.3677419354838702
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
and	and	1	78	23	112.76872076192858	110.04263380540687	93.94263380540684	121.14263380540689	93.94263380540684	-0.700000000000001
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
jo	jo	1	101	51	24.936751452465668	90.44263380540684	3.042633805406865	90.44263380540684	3.042633805406865	-1.713725490196078
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
went	went	1	152	42	14.840252853025913	1.7426338054068538	30.342633805406876	42.042633805406865	-3.3573661945931406	0.6809523809523815
<pause>	<pause>	1	194	6	26.525967138740196	28.942633805406842	24.642633805406888	28.942633805406842	24.642633805406888	-0.7166666666666591
for	for	1	200	22	5.538088350861401	23.242633805406854	0.4426338054068424	23.242633805406854	-0.8573661945931121	-1.0363636363636368
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	222	15	-3.4840328612598017	-0.8573661945931121	0.4426338054068424	1.7426338054068538	-5.957366194593135	0.08666666666666363
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
hike	hike	1	237	53	-25.42151713798936	-0.8573661945931121	-2.1573661945931235	-0.8573661945931121	-55.457366194593135	-0.024528301886792666
<pause>	<pause>	1	290	36	12.97874491651797	0.4426338054068424	6.942633805406842	17.742633805406854	0.4426338054068424	0.18055555555555555
they	they	1	326	27	15.84263380540687	5.642633805406888	24.642633805406888	26.042633805406865	3.042633805406865	0.7037037037037037
<pause>	<pause>	1	353	3	27.475967138740184	26.042633805406865	28.942633805406842	28.942633805406842	26.042633805406865	0.9666666666666591
took	took	1	356	31	74.87489186992299	31.742633805406854	81.84263380540688	92.14263380540689	31.742633805406854	1.6161290322580653
<pause>	<pause>	1	387	4	77.64263380540687	80.14263380540689	75.14263380540689	80.14263380540689	75.14263380540689	-1.25
a	a	1	391	18	36.82041158318464	73.44263380540684	10.942633805406842	73.44263380540684	10.942633805406842	-3.4722222222222223
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
path	path	1	409	53	27.935086635595546	14.942633805406842	-3.3573661945931406	70.24263380540685	-27.55736619459313	-0.34528301886792423
<pause>	<pause>	1	462	11	13.751724714497776	0.4426338054068424	27.442633805406842	27.442633805406842	0.4426338054068424	2.4545454545454546
through	through	1	473	37	8.242633805406863	28.942633805406842	-2.1573661945931235	33.242633805406854	-2.1573661945931235	-0.8405405405405396
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
the	the	1	510	18	-6.61847730570424	-3.3573661945931406	-8.457366194593135	-3.3573661945931406	-9.657366194593124	-0.283333333333333
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
woods	woods	1	528	36	-20.718477305704248	-9.657366194593124	-14.55736619459313	0.4426338054068424	-60.457366194593135	-0.13611111111111127
<pause>	<pause>	1	564	50	56.554633805406866	-9.657366194593124	62.14263380540689	80.14263380540689	-9.657366194593124	1.4360000000000002
suddenly	suddenly	1	614	116	-17.882366194593118	58.94263380540684	33.242633805406854	80.14263380540689	-93.65736619459312	-0.22155172413793095
<pause>	<pause>	1	730	60	55.12263380540686	28.942633805406842	43.542633805406865	71.84263380540688	27.442633805406842	0.2433333333333337
sam	sam	1	790	34	38.62204557011278	42.042633805406865	43.542633805406865	43.542633805406865	24.642633805406888	0.04411764705882353
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
heard	heard	1	824	38	10.066318015933184	42.042633805406865	4.3426338054068765	42.042633805406865	-5.957366194593135	-0.9921052631578945
<pause>	<pause>	1	862	18	12.275967138740185	5.642633805406888	14.942633805406842	14.942633805406842	5.642633805406888	0.5166666666666642
a	a	1	880	11	-8.530093467320409	14.942633805406842	-14.55736619459313	14.942633805406842	-16.957366194593135	-2.6818181818181794
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
noise	noise	1	891	43	-35.36666852017453	-13.35736619459314	-19.35736619459314	-12.157366194593124	-63.35736619459314	-0.13953488372093023
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
coming	coming	1	934	40	-11.999866194593135	-16.957366194593135	-5.957366194593135	1.7426338054068538	-21.657366194593124	0.275
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
from	from	1	974	28	-21.239509051735986	-7.1573661945931235	-22.85736619459314	-7.1573661945931235	-33.15736619459312	-0.5607142857142863
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
the	the	1	1002	7	-23.51450905173599	-22.85736619459314	-26.35736619459314	-21.657366194593124	-26.35736619459314	-0.5
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
