	token	matches_expected	sframe	nframes	pitch_mean	pitch_start	pitch_end	pitch_high	pitch_low	pitch_slope
<pause>	<pause>	1	0	118	65.8146378034956	68.99429882044478	53.69429882044477	68.99429882044478	53.69429882044477	-0.12966101694915264
sam	sam	1	118	33	72.5579351840811	53.69429882044477	134.69429882044477	134.69429882044477	49.294298820444794	2.4545454545454546
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
and	and	1	151	15	82.49429882044477	134.69429882044477	33.49429882044478	134.69429882044477	33.49429882044478	-6.746666666666666
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
jo	jo	1	166	28	34.90501310615906	39.09429882044475	13.39429882044476	62.794298820444794	12.094298820444749	-0.9178571428571425
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
went	went	1	194	29	29.894298820444774	14.694298820444772	23.89429882044476	41.99429882044478	14.694298820444772	0.31724137931034446
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
for	for	1	223	18	-11.222367846221895	22.59429882044475	-45.80570117955523	22.59429882044475	-45.80570117955523	-3.799999999999999
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	241	3	-46.47236784622189	-45.80570117955523	-47.80570117955523	-45.80570117955523	-47.80570117955523	-0.6666666666666666
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
hike	hike	1	244	52	-20.94416271801676	-46.80570117955523	-17.005701179555217	-11.205701179555234	-46.80570117955523	0.5730769230769233
<pause>	<pause>	1	296	30	-4.932367846221893	-17.005701179555217	8.294298820444766	8.294298820444766	-17.005701179555217	0.8433333333333327
they	they	1	326	13	13.701991128137083	9.494298820444783	18.59429882044475	18.59429882044475	8.294298820444766	0.6999999999999974
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
took	took	1	339	19	46.446930399392144	21.294298820444794	70.59429882044475	70.59429882044475	21.294298820444794	2.594736842105261
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
a	a	1	358	5	65.11429882044477	75.39429882044476	50.69429882044477	75.39429882044476	50.69429882044477	-4.939999999999998
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
path	path	1	363	36	21.23318770933365	50.69429882044477	27.994298820444783	50.69429882044477	-8.905701179555223	-0.6305555555555552
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
through	through	1	399	20	34.21929882044476	30.69429882044477	18.59429882044475	40.59429882044475	18.59429882044475	-0.6050000000000011
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
the	the	1	419	11	17.630662456808405	18.59429882044475	1.994298820444783	26.59429882044475	1.994298820444783	-1.509090909090906
<pause>		0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
woods	woods	1	430	43	-21.8522128074622	-0.5057011795552171	-14.705701179555234	-0.5057011795552171	-36.60570117955524	-0.3302325581395353
<pause>	<pause>	1	473	37	8.615920442066393	-13.505701179555217	32.09429882044475	32.09429882044475	-13.505701179555217	1.2324324324324316
suddenly	suddenly	1	510	48	61.82971548711146	33.49429882044478	67.49429882044478	93.49429882044478	33.49429882044478	0.7083333333333334
